season,team,team_key,level,conference_2020_21,wins,losses,win_pct,delta,rating_rank,rating,power_rank,power,offense_rank,offense,defense_rank,defense,hfa,sos_rank,sos,source_row
2024-25,North Park,north park,NCAA D3,,14.0,13.0,0.519,,698.0,4.84,72.0,42.5,561.0,80.86,867.0,-1.65,2.66,66.0,73.78,4046
2024-25,Le Tourneau,le tourneau,NCAA D3,,18.0,10.0,0.643,,699.0,4.84,729.0,2.08,531.0,81.66,900.0,-2.87,2.85,73.0,60.44,4047
2024-25,UT Dallas,ut dallas,NCAA D3,,15.0,11.0,0.577,,7.0,4.83,71.0,43.06,72.0,76.35,68.0,33.42,2.82,71.0,31.45,4048
2024-25,Queens NY,queens ny,NCAA D2,,13.0,17.0,0.433,,7.0,14.81,719.0,2.8,762.0,75.52,658.0,3.98,2.82,63.0,75.54,4049
2024-25,Hamline,hamline,NCAA D3,,17.0,10.0,0.63,,7.0,24.81,69.0,43.96,808.0,74.48,567.0,6.18,2.71,800.0,-1.78,4050
2024-25,Swarthmore,swarthmore,NCAA D3,,17.0,9.0,0.654,,7.0,34.8,69.0,53.89,79.0,74.82,587.0,5.78,2.83,837.0,-3.02,4051
2024-25,Otterbein,otterbein,NCAA D3,,14.0,12.0,0.538,,704.0,4.8,71.0,33.12,856.0,73.18,55.0,6.64,2.8,71.0,11.49,4052
2024-25,Goldey Beacom,goldey beacom,NCAA D2,,11.0,18.0,0.379,,705.0,4.79,7.0,43.53,596.0,79.88,78.0,10.36,2.8,628.0,6.07,4053
2024-25,Mississippi Col,mississippi col,NCAA D2,,8.0,23.0,0.258,,706.0,4.79,7.0,3.79,839.0,73.68,54.0,16.81,2.95,557.0,10.27,4054
2024-25,W Oregon,w oregon,NCAA D2,,5.0,24.0,0.172,,707.0,4.79,699.0,3.82,602.0,79.74,77.0,20.79,2.92,43.0,13.9,4055
2024-25,Davenport,davenport,NCAA D2,,5.0,24.0,0.172,,708.0,4.79,65.0,55.71,785.0,74.91,51.0,57.51,2.89,488.0,12.13,4056
2024-25,Wilmington DE,wilmington de,NCAA D2,,9.0,20.0,0.31,,709.0,4.79,67.0,14.73,519.0,82.03,822.0,-0.59,2.83,61.0,37.55,4057
2024-25,WI Whitewater,wi whitewater,NCAA D3,,11.0,15.0,0.423,,71.0,4.79,67.0,74.59,684.0,77.22,65.0,54.08,2.8,66.0,53.86,4058
2024-25,Elmhurst,elmhurst,NCAA D3,,11.0,15.0,0.423,,71.0,14.78,67.0,54.6,68.0,77.39,66.0,23.91,2.83,668.0,3.77,4059
2024-25,Suffolk,suffolk,NCAA D3,,20.0,8.0,0.714,,71.0,24.78,74.0,1.5,798.0,74.64,677.0,3.57,2.85,861.0,-3.81,4060
2024-25,Mars Hill,mars hill,NCAA D2,,7.0,19.0,0.269,,71.0,34.77,72.0,72.21,601.0,79.79,830.0,-0.87,2.97,547.0,10.59,4061
2024-25,Shippensburg,shippensburg,NCAA D2,,10.0,19.0,0.345,,714.0,4.77,678.0,4.44,59.0,80.07,76.0,41.07,3.01,62.0,76.11,4062
2024-25,Ohio Northern,ohio northern,NCAA D3,,14.0,12.0,0.538,,715.0,4.77,71.0,3.26,815.0,74.19,588.0,5.77,2.84,729.0,0.76,4063
2024-25,CT College,ct college,NCAA D3,,13.0,12.0,0.52,,716.0,4.76,72.0,2.75,971.0,68.81,423.0,10.64,2.77,71.0,1.53,4064
2024-25,Pomona-Pitzer,pomona pitzer,NCAA D3,,15.0,11.0,0.577,,717.0,4.75,68.0,34.24,712.0,76.57,64.0,44.38,2.89,808.0,-1.94,4065
2024-25,Coe,coe,NCAA D3,,15.0,13.0,0.536,,718.0,4.75,709.0,3.28,709.0,76.63,687.0,3.35,2.83,74.0,10.33,4066
2024-25,Ithaca,ithaca,NCAA D3,,19.0,10.0,0.655,,719.0,4.75,73.0,71.88,714.0,76.5,727.0,2.08,2.79,823.0,-2.56,4067
2024-25,Milwaukee Eng,milwaukee eng,NCAA D3,,18.0,9.0,0.667,,72.0,4.75,759.0,0.43,664.0,77.74,823.0,-0.6,2.82,797.0,-1.57,4068
2024-25,Central St OH,central st oh,NCAA D2,,17.0,18.0,0.486,,72.0,14.74,76.0,40.16,834.0,73.81,696.0,3.06,2.87,66.0,63.83,4069
2024-25,Rowan,rowan,NCAA D3,,12.0,14.0,0.462,,72.0,24.74,679.0,4.4,404.0,84.86,925.0,-3.75,2.79,698.0,1.97,4070
2024-25,Emory & Henry,emory henry,NCAA D2,,6.0,22.0,0.214,,72.0,34.74,7.0,13.76,538.0,81.5,844.0,-1.03,2.82,537.0,10.85,4071
2024-25,Hood,hood,NCAA D3,,16.0,10.0,0.615,,724.0,4.74,68.0,64.16,403.0,84.9,939.0,-4.03,2.86,824.0,-2.59,4072
2024-25,Clark MA,clark ma,NCAA D3,,18.0,10.0,0.643,,725.0,4.74,738.0,1.86,726.0,76.26,72.0,32.3,2.76,810.0,-2.07,4073
2024-25,Carleton MN,carleton mn,NCAA D3,,18.0,10.0,0.643,,726.0,4.74,74.0,21.39,767.0,75.43,706.0,2.67,2.86,807.0,-1.94,4074
2024-25,Colby,colby,NCAA D3,,13.0,12.0,0.52,,727.0,4.73,72.0,22.65,555.0,80.94,863.0,-1.59,2.84,71.0,51.37,4075
2024-25,Kentucky St,kentucky st,NCAA D2,,13.0,15.0,0.464,,728.0,4.73,74.0,11.44,535.0,81.56,917.0,-3.41,3.0,67.0,3.71,4076
2024-25,Salisbury,salisbury,NCAA D3,,18.0,11.0,0.621,,729.0,4.73,74.0,71.1,87.0,72.69,61.0,55.12,2.89,801.0,-1.78,4077
2024-25,Kean,kean,NCAA D3,,14.0,13.0,0.519,,73.0,4.73,728.0,2.14,649.0,78.17,776.0,0.69,2.82,71.0,21.48,4078
2024-25,Marietta,marietta,NCAA D3,,11.0,14.0,0.44,,73.0,14.72,67.0,64.6,568.0,80.55,77.0,30.75,2.97,69.0,52.08,4079
2024-25,Middlebury,middlebury,NCAA D3,,12.0,12.0,0.5,,73.0,24.72,73.0,12.03,695.0,76.9,739.0,1.84,2.84,7.0,41.79,4080
2024-25,Point Park,point park,NCAA D2,,11.0,19.0,0.367,,73.0,34.71,73.0,2.06,811.0,74.3,64.0,14.46,2.91,639.0,5.43,4081
2024-25,Ark Monticello,ark monticello,NCAA D2,,4.0,24.0,0.143,,734.0,4.71,66.0,45.22,957.0,69.52,366.0,12.41,2.97,519.0,11.39,4082
2024-25,Wilkes,wilkes,NCAA D3,,20.0,7.0,0.741,,735.0,4.71,75.0,30.74,749.0,75.82,74.0,51.62,2.8,915.0,-5.75,4083
2024-25,Rensselaer,rensselaer,NCAA D3,,21.0,6.0,0.778,,736.0,4.69,758.0,0.46,1027.0,65.46,391.0,11.71,2.87,953.0,-7.68,4084
2024-25,Stevens,stevens,NCAA D3,,19.0,8.0,0.704,,737.0,4.68,71.0,72.94,826.0,73.94,59.0,25.71,2.77,927.0,-6.4,4085
2024-25,UC Santa Cruz,uc santa cruz,NCAA D3,,12.0,13.0,0.48,,738.0,4.68,76.0,70.12,705.0,76.74,79.0,40.08,2.8,679.0,3.12,4086
2024-25,W Connecticut,w connecticut,NCAA D3,,18.0,9.0,0.667,,739.0,4.66,739.0,1.55,738.0,76.09,72.0,52.17,2.94,878.0,-4.57,4087
2024-25,Endicott,endicott,NCAA D3,,18.0,9.0,0.667,,74.0,4.65,76.0,30.18,598.0,79.86,902.0,-2.97,2.77,854.0,-3.5,4088
2024-25,Ohio Wesleyan,ohio wesleyan,NCAA D3,,15.0,13.0,0.536,,74.0,14.64,76.0,60.13,759.0,75.57,759.0,1.27,2.92,73.0,50.57,4089
2024-25,Hanover,hanover,NCAA D3,,16.0,11.0,0.593,,74.0,24.64,75.0,0.89,803.0,74.57,697.0,3.03,2.98,811.0,-2.13,4090
2024-25,North Greenville,north greenville,NCAA D2,,10.0,20.0,0.333,,74.0,34.63,72.0,32.51,836.0,73.73,599.0,5.48,2.8,65.0,14.69,4091
2024-25,Fort Valley St,fort valley st,NCAA D2,,12.0,18.0,0.4,,744.0,4.63,771.0,-0.2,858.0,73.12,686.0,3.39,2.86,65.0,44.47,4092
2024-25,Roberts Wslyn,roberts wslyn,NCCAA I,,10.0,17.0,0.37,,745.0,4.63,74.0,31.3,514.0,82.09,941.0,-4.08,2.99,648.0,4.91,4093
2024-25,Spring Hill,spring hill,NCAA D2,,9.0,18.0,0.333,,746.0,4.63,71.0,53.0,376.0,85.4,976.0,-5.7,2.78,64.0,74.91,4094
2024-25,Muskingum,muskingum,NCAA D3,,14.0,14.0,0.5,,747.0,4.63,777.0,-0.68,787.0,74.88,76.0,21.15,2.87,7.0,11.91,4095
2024-25,Huntingdon,huntingdon,NCAA D3,,23.0,8.0,0.742,,748.0,4.62,803.0,-1.81,636.0,78.65,927.0,-3.76,2.86,906.0,-5.4,4096
2024-25,Rose-Hulman,rose hulman,NCAA D3,,17.0,10.0,0.63,,749.0,4.62,782.0,-0.98,907.0,71.3,64.0,34.43,2.78,820.0,-2.4,4097
2024-25,Grinnell,grinnell,NCAA D3,,20.0,8.0,0.714,,75.0,4.62,75.0,10.87,14.0,101.99,1074.0,-24.41,3.03,901.0,-5.29,4098
2024-25,Illinois Col,illinois col,NCAA D3,,17.0,9.0,0.654,,75.0,14.62,73.0,61.9,865.0,72.86,59.0,5.74,2.79,899.0,-5.26,4099
2024-25,Paine,paine,NCCAA II,,16.0,6.0,0.727,,75.0,24.62,811.0,-2.14,768.0,75.43,831.0,-0.87,2.9,884.0,-4.71,4100
2024-25,Chapman,chapman,NCAA D3,,14.0,12.0,0.538,,75.0,34.61,74.0,51.23,83.0,73.84,65.0,44.09,2.75,787.0,-1.19,4101
2024-25,Molloy,molloy,NCAA D2,,10.0,18.0,0.357,,754.0,4.61,75.0,20.83,509.0,82.21,954.0,-4.67,2.91,64.0,5.41,4102
2024-25,Holy Family,holy family,NCAA D2,,8.0,20.0,0.286,,755.0,4.61,73.0,32.0,846.0,73.47,61.0,15.24,2.84,62.0,26.37,4103
2024-25,Case Western,case western,NCAA D3,,9.0,16.0,0.36,,756.0,4.59,7.0,63.39,465.0,83.38,912.0,-3.28,2.96,68.0,22.83,4104
2024-25,American Intl,american intl,NCAA D2,,4.0,25.0,0.138,,757.0,4.58,7.0,73.38,647.0,78.29,74.0,1.79,2.95,528.0,11.18,4105
2024-25,Marymount VA,marymount va,NCAA D3,,17.0,10.0,0.63,,758.0,4.56,775.0,-0.5,851.0,73.35,7.0,22.86,2.81,871.0,-4.29,4106
2024-25,Wartburg,wartburg,NCAA D3,,16.0,12.0,0.571,,759.0,4.56,810.0,-2.11,804.0,74.57,797.0,0.03,2.78,772.0,-0.81,4107
2024-25,Pfeiffer,pfeiffer,NCAA D3,,18.0,10.0,0.643,,76.0,4.56,795.0,-1.51,641.0,78.53,914.0,-3.33,2.85,840.0,-3.06,4108
2024-25,Lynchburg,lynchburg,NCAA D3,,14.0,14.0,0.5,,76.0,14.56,785.0,-1.08,756.0,75.6,799.0,0.02,2.94,72.0,70.81,4109
2024-25,Pitt-Bradford,pitt bradford,NCAA D3,,24.0,5.0,0.828,,76.0,24.55,852.0,-4.15,279.0,87.88,1067.0,-15.33,2.77,960.0,-7.98,4110
2024-25,Whitman,whitman,NCAA D3,,13.0,14.0,0.481,,76.0,34.55,72.0,12.66,771.0,75.41,66.0,3.96,2.87,794.0,-1.44,4111
2024-25,Concordia WI,concordia wi,NCAA D3,,15.0,13.0,0.536,,764.0,4.55,768.0,-0.08,702.0,76.83,807.0,-0.2,2.88,788.0,-1.21,4112
2024-25,Oswego St,oswego st,NCAA D3,,17.0,9.0,0.654,,765.0,4.55,718.0,2.85,734.0,76.14,68.0,43.42,2.85,945.0,-7.31,4113
2024-25,Albertus Magnus,albertus magnus,NCAA D3,,16.0,11.0,0.593,,766.0,4.54,75.0,50.6,609.0,79.53,885.0,-2.22,2.96,864.0,-3.95,4114
2024-25,W Salem St,w salem st,NCAA D2,,4.0,22.0,0.154,,767.0,4.54,67.0,24.71,849.0,73.42,5.0,7.99,2.92,61.0,7.7,4115
2024-25,Colorado Col,colorado col,NCAA D3,,14.0,14.0,0.5,,768.0,4.53,75.0,40.73,825.0,73.95,679.0,3.49,2.87,777.0,-1.02,4116
2024-25,Lewis & Clark,lewis clark,NCAA D3,,15.0,14.0,0.517,,769.0,4.53,807.0,-1.96,912.0,71.07,67.0,33.68,2.78,760.0,-0.37,4117
2024-25,Chatham,chatham,NCAA D3,,23.0,6.0,0.793,,77.0,4.52,834.0,-3.34,824.0,73.97,824.0,-0.61,2.81,963.0,-8.1,4118
2024-25,Kutztown,kutztown,NCAA D2,,8.0,20.0,0.286,,77.0,14.52,76.0,20.25,685.0,77.17,809.0,-0.22,2.96,63.0,25.87,4119
2024-25,Pac Lutheran,pac lutheran,NCAA D3,,14.0,12.0,0.538,,77.0,24.52,779.0,-0.78,853.0,73.31,709.0,2.62,2.89,809.0,-1.98,4120
2024-25,WI River Falls,wi river falls,NCAA D3,,9.0,16.0,0.36,,77.0,34.52,74.0,41.25,885.0,72.15,58.0,55.81,2.9,689.0,2.46,4121
2024-25,Salem WV,salem wv,USCAA-1,,6.0,22.0,0.214,,774.0,4.52,73.0,51.91,533.0,81.56,901.0,-2.95,2.94,61.0,17.7,4122
2024-25,DePauw,depauw,NCAA D3,,13.0,13.0,0.5,,775.0,4.52,776.0,-0.5,786.0,74.9,756.0,1.31,2.84,766.0,-0.61,4123
2024-25,Transylvania,transylvania,NCAA D3,,13.0,13.0,0.5,,776.0,4.51,778.0,-0.77,8.0,74.61,75.0,51.33,2.91,768.0,-0.65,4124
2024-25,Albright,albright,NCAA D3,,17.0,8.0,0.68,,777.0,4.51,828.0,-3.05,816.0,74.16,819.0,-0.51,2.8,886.0,-4.76,4125
2024-25,Roger Williams,roger williams,NCAA D3,,18.0,9.0,0.667,,778.0,4.51,794.0,-1.44,626.0,79.03,928.0,-3.76,2.95,907.0,-5.46,4126
2024-25,Bowdoin,bowdoin,NCAA D3,,11.0,13.0,0.458,,779.0,4.51,773.0,-0.31,952.0,69.78,55.0,46.62,2.83,74.0,0.35,4127
2024-25,St Lawrence,st lawrence,NCAA D3,,16.0,10.0,0.615,,78.0,4.5,791.0,-1.31,1046.0,63.87,396.0,11.53,2.82,877.0,-4.53,4128
2024-25,Carroll WI,carroll wi,NCAA D3,,9.0,16.0,0.36,,78.0,14.5,75.0,60.58,727.0,76.26,76.0,51.03,2.79,68.0,42.68,4129
2024-25,Lasell,lasell,NCAA D3,,21.0,7.0,0.75,,78.0,24.5,826.0,-2.94,789.0,74.84,845.0,-1.07,2.89,949.0,-7.6,4130
2024-25,Whittier,whittier,NCAA D3,,18.0,10.0,0.643,,78.0,34.49,833.0,-3.33,648.0,78.19,961.0,-4.8,2.86,868.0,-4.09,4131
2024-25,Millikin,millikin,NCAA D3,,11.0,14.0,0.44,,784.0,4.49,798.0,-1.62,964.0,69.28,586.0,5.81,2.77,719.0,1.19,4132
2024-25,Monmouth IL,monmouth il,NCAA D3,,20.0,7.0,0.741,,785.0,4.49,859.0,-4.52,866.0,72.82,825.0,-0.63,2.88,923.0,-6.24,4133
2024-25,Gwynedd-Mercy,gwynedd mercy,NCAA D3,,21.0,6.0,0.778,,786.0,4.47,817.0,-2.5,71.0,76.6,891.0,-2.39,2.81,997.0,-10.09,4134
2024-25,Franklin Pierce,franklin pierce,NCAA D2,,3.0,27.0,0.1,,787.0,4.47,72.0,62.3,547.0,81.18,881.0,-2.18,3.02,492.0,12.06,4135
2024-25,Capital,capital,NCAA D3,,10.0,16.0,0.385,,788.0,4.47,783.0,-1.01,764.0,75.51,787.0,0.19,2.88,68.0,72.5,4136
2024-25,Lane,lane,NCAA D2,,7.0,19.0,0.269,,789.0,4.46,75.0,70.51,755.0,75.65,748.0,1.57,2.93,64.0,45.08,4137
2024-25,Marian WI,marian wi,NCAA D3,,16.0,11.0,0.593,,79.0,4.46,824.0,-2.9,923.0,70.69,69.0,43.12,2.75,849.0,-3.26,4138
2024-25,NJ City,nj city,NCAA D3,,14.0,13.0,0.519,,79.0,14.45,801.0,-1.76,879.0,72.39,71.0,12.56,2.87,813.0,-2.21,4139
2024-25,Hobart & Smith,hobart smith,NCAA D3,,16.0,10.0,0.615,,79.0,24.45,790.0,-1.27,92.0,70.75,63.0,34.68,2.88,908.0,-5.48,4140
2024-25,Alvernia,alvernia,NCAA D3,,16.0,12.0,0.571,,79.0,34.45,786.0,-1.13,716.0,76.45,832.0,-0.87,2.82,870.0,-4.25,4141
2024-25,Ursinus,ursinus,NCAA D3,,17.0,10.0,0.63,,794.0,4.44,814.0,-2.38,623.0,79.07,959.0,-4.75,2.91,887.0,-4.8,4142
2024-25,S Wesleyan,s wesleyan,NCCAA I,,9.0,20.0,0.31,,795.0,4.44,770.0,-0.14,594.0,79.95,916.0,-3.38,2.91,67.0,73.45,4143
2024-25,Georgian Court,georgian court,NCAA D2,,6.0,22.0,0.214,,796.0,4.44,802.0,-1.8,864.0,72.89,729.0,2.02,2.92,59.0,68.49,4144
2024-25,Puget Sound,puget sound,NCAA D3,,13.0,12.0,0.52,,797.0,4.43,806.0,-1.92,732.0,76.14,858.0,-1.35,2.88,814.0,-2.24,4145
2024-25,N Central MN,n central mn,NCCAA II,,21.0,11.0,0.656,,798.0,4.43,829.0,-3.13,687.0,77.14,922.0,-3.56,2.67,922.0,-6.09,4146
2024-25,D'Youville,d youville,USCAA-1,,8.0,17.0,0.32,,799.0,4.43,809.0,-2.08,769.0,75.43,828.0,-0.8,2.89,649.0,4.81,4147
2024-25,Rochester NY,rochester ny,NCAA D3,,7.0,18.0,0.28,,8.0,4.43,76.0,10.26,809.0,74.42,71.0,22.55,2.99,65.0,74.4,4148
2024-25,Concordia Mhd,concordia mhd,NCAA D3,,12.0,14.0,0.462,,8.0,14.43,788.0,-1.16,903.0,71.51,657.0,4.03,2.74,785.0,-1.12,4149
2024-25,Bates,bates,NCAA D3,,10.0,14.0,0.417,,8.0,24.43,815.0,-2.44,919.0,70.82,68.0,23.44,2.88,708.0,1.57,4150
2024-25,George Fox,george fox,NCAA D3,,12.0,13.0,0.48,,8.0,34.43,784.0,-1.05,486.0,83.03,1014.0,-7.37,2.85,789.0,-1.3,4151
2024-25,Eastern Univ,eastern univ,NCAA D3,,11.0,14.0,0.44,,804.0,4.43,787.0,-1.16,67.0,77.61,879.0,-2.06,2.83,751.0,-0.12,4152
2024-25,Erskine,erskine,NCAA D2,,11.0,21.0,0.344,,805.0,4.43,832.0,-3.25,85.0,73.41,796.0,0.05,2.92,65.0,54.45,4153
2024-25,Bloomsburg,bloomsburg,NCAA D2,,6.0,22.0,0.214,,806.0,4.43,804.0,-1.82,713.0,76.51,866.0,-1.62,2.96,6.0,18.33,4154
2024-25,Aurora,aurora,NCAA D3,,11.0,15.0,0.423,,807.0,4.42,76.0,50.15,735.0,76.12,77.0,40.74,2.86,763.0,-0.55,4155
2024-25,Wash & Jeff,wash jeff,NCAA D3,,21.0,7.0,0.75,,808.0,4.42,840.0,-3.71,701.0,76.83,930.0,-3.83,2.8,972.0,-8.61,4156
2024-25,Mansfield,mansfield,NCAA D2,,8.0,20.0,0.286,,809.0,4.41,813.0,-2.32,728.0,76.23,874.0,-1.84,2.95,63.0,5.92,4157
2024-25,Buena Vista,buena vista,NCAA D3,,12.0,15.0,0.444,,81.0,4.41,789.0,-1.23,793.0,74.78,77.0,50.69,2.85,773.0,-0.93,4158
2024-25,SUNY New Paltz,suny new paltz,NCAA D3,,19.0,8.0,0.704,,81.0,14.41,837.0,-3.58,91.0,71.12,73.0,2.01,2.76,952.0,-7.64,4159
2024-25,Sul Ross,sul ross,NCAA D3,,3.0,25.0,0.107,,81.0,24.41,793.0,-1.39,77.0,75.42,804.0,-0.1,2.88,418.0,14.45,4160
2024-25,Benedict,benedict,NCAA D2,,6.0,22.0,0.214,,81.0,34.41,73.0,22.02,848.0,73.43,609.0,5.3,2.88,65.0,64.41,4161
2024-25,WV Wesleyan,wv wesleyan,NCAA D2,,5.0,23.0,0.179,,814.0,4.4,800.0,-1.74,722.0,76.3,857.0,-1.33,3.0,56.0,79.57,4162
2024-25,Sewanee,sewanee,NCAA D3,,18.0,9.0,0.667,,815.0,4.4,841.0,-3.73,585.0,80.15,1009.0,-7.17,2.83,917.0,-5.9,4163
2024-25,DeSales,desales,NCAA D3,,13.0,12.0,0.52,,816.0,4.39,74.0,61.15,778.0,75.1,7.0,52.75,2.87,898.0,-5.21,4164
2024-25,NC Wesleyan,nc wesleyan,NCAA D3,,17.0,12.0,0.586,,817.0,4.39,835.0,-3.42,781.0,75.04,871.0,-1.75,2.94,855.0,-3.52,4165
2024-25,Cornell IA,cornell ia,NCAA D3,,15.0,10.0,0.6,,818.0,4.39,863.0,-4.61,863.0,72.95,829.0,-0.86,2.76,857.0,-3.65,4166
2024-25,Ripon,ripon,NCAA D3,,12.0,13.0,0.48,,819.0,4.39,796.0,-1.52,975.0,68.53,549.0,6.65,2.91,816.0,-2.25,4167
2024-25,Farmingdale,farmingdale,NCAA D3,,18.0,10.0,0.643,,82.0,4.38,780.0,-0.83,796.0,74.67,76.0,1.21,2.81,975.0,-8.74,4168
2024-25,Concordia TX,concordia tx,NCAA D3,,13.0,13.0,0.5,,82.0,14.38,808.0,-2.04,554.0,81.03,991.0,-6.36,2.87,819.0,-2.35,4169
2024-25,Vassar,vassar,NCAA D3,,16.0,10.0,0.615,,82.0,24.38,856.0,-4.22,791.0,74.8,889.0,-2.32,2.84,883.0,-4.68,4170
2024-25,Baldwin-Wallace,baldwin wallace,NCAA D3,,10.0,16.0,0.385,,82.0,34.37,823.0,-2.86,805.0,74.56,827.0,-0.71,2.9,7.0,51.72,4171
2024-25,Utica,utica,NCAA D3,,21.0,8.0,0.724,,824.0,4.37,821.0,-2.78,823.0,73.98,803.0,-0.05,2.77,991.0,-9.76,4172
2024-25,Shorter,shorter,NCAA D2,,6.0,20.0,0.231,,825.0,4.36,774.0,-0.49,688.0,77.14,833.0,-0.92,2.99,64.0,25.26,4173
2024-25,Husson,husson,NCAA D3,,21.0,8.0,0.724,,826.0,4.35,836.0,-3.54,819.0,74.12,837.0,-0.95,2.82,994.0,-9.87,4174
2024-25,RI College,ri college,NCAA D3,,16.0,11.0,0.593,,827.0,4.35,875.0,-5.35,845.0,73.5,880.0,-2.15,2.91,859.0,-3.7,4175
2024-25,Wheaton IL,wheaton il,NCAA D3,,7.0,18.0,0.28,,828.0,4.34,772.0,-0.24,761.0,75.54,768.0,0.93,2.82,69.0,2.38,4176
2024-25,Susquehanna,susquehanna,NCAA D3,,15.0,12.0,0.556,,829.0,4.33,797.0,-1.53,821.0,74.08,76.0,31.1,2.73,913.0,-5.72,4177
2024-25,Oberlin,oberlin,NCAA D3,,13.0,13.0,0.5,,83.0,4.33,844.0,-3.87,931.0,70.45,72.0,2.38,2.78,815.0,-2.24,4178
2024-25,S Virginia,s virginia,NCAA D3,,19.0,10.0,0.655,,83.0,14.33,891.0,-6.26,842.0,73.57,910.0,-3.13,2.87,896.0,-5.14,4179
2024-25,Rockford,rockford,NCAA D3,,14.0,14.0,0.5,,83.0,24.33,831.0,-3.22,752.0,75.79,888.0,-2.31,2.83,822.0,-2.54,4180
2024-25,St Vincent,st vincent,NCAA D3,,20.0,6.0,0.769,,83.0,34.33,883.0,-5.86,801.0,74.6,926.0,-3.75,2.72,987.0,-9.61,4181
2024-25,Pacific OR,pacific or,NCAA D3,,11.0,15.0,0.423,,834.0,4.33,816.0,-2.45,746.0,75.88,865.0,-1.62,2.9,781.0,-1.1,4182
2024-25,Concordia IL,concordia il,NCAA D3,,11.0,16.0,0.407,,835.0,4.32,825.0,-2.94,743.0,75.96,883.0,-2.19,2.82,749.0,-0.03,4183
2024-25,Emerson,emerson,NCAA D3,,13.0,16.0,0.448,,836.0,4.31,850.0,-4.1,857.0,73.16,821.0,-0.55,2.94,762.0,-0.53,4184
2024-25,Cortland St,cortland st,NCAA D3,,17.0,12.0,0.586,,837.0,4.31,845.0,-3.9,999.0,67.41,606.0,5.39,2.91,914.0,-5.74,4185
2024-25,Union NY,union ny,NCAA D3,,16.0,11.0,0.593,,838.0,4.3,867.0,-4.86,78.0,75.05,911.0,-3.21,2.98,895.0,-5.11,4186
2024-25,Mercy,mercy,NCAA D2,,7.0,19.0,0.269,,839.0,4.3,853.0,-4.17,724.0,76.28,924.0,-3.74,2.87,64.0,15.33,4187
2024-25,WI Stout,wi stout,NCAA D3,,8.0,18.0,0.308,,84.0,4.29,827.0,-3.04,795.0,74.67,843.0,-1.0,2.87,68.0,12.88,4188
2024-25,Bethany Luth,bethany luth,NCAA D3,,14.0,14.0,0.5,,84.0,14.29,818.0,-2.51,55.0,81.12,1002.0,-6.93,2.87,866.0,-4.05,4189
2024-25,Nichols,nichols,NCAA D3,,13.0,13.0,0.5,,84.0,24.29,812.0,-2.24,686.0,77.17,894.0,-2.71,2.72,874.0,-4.39,4190
2024-25,Wittenberg,wittenberg,NCAA D3,,9.0,16.0,0.36,,84.0,34.28,792.0,-1.34,965.0,69.28,57.0,16.09,2.89,783.0,-1.11,4191
2024-25,Neumann,neumann,NCAA D3,,20.0,9.0,0.69,,844.0,4.28,858.0,-4.42,813.0,74.24,877.0,-1.95,2.81,982.0,-9.4,4192
2024-25,Moravian,moravian,NCAA D3,,16.0,10.0,0.615,,845.0,4.28,855.0,-4.22,66.0,77.83,967.0,-5.34,2.85,932.0,-6.56,4193
2024-25,Nazareth,nazareth,NCAA D3,,17.0,11.0,0.607,,846.0,4.27,838.0,-3.62,766.0,75.47,890.0,-2.38,2.83,938.0,-7.05,4194
2024-25,Yeshiva,yeshiva,NCAA D3,,18.0,11.0,0.621,,847.0,4.27,848.0,-4.03,741.0,75.97,913.0,-3.29,2.73,941.0,-7.2,4195
2024-25,Univ Ozarks,univ ozarks,NCAA D3,,14.0,13.0,0.519,,848.0,4.25,862.0,-4.61,894.0,71.88,786.0,0.22,2.87,862.0,-3.88,4196
2024-25,Centre,centre,NCAA D3,,17.0,10.0,0.63,,849.0,4.25,872.0,-5.15,877.0,72.55,842.0,-0.99,2.91,946.0,-7.35,4197
2024-25,Westfield St,westfield st,NCAA D3,,21.0,7.0,0.75,,85.0,4.24,846.0,-3.95,614.0,79.41,994.0,-6.65,2.84,1027.0,-12.36,4198
2024-25,Benedictine IL,benedictine il,NCAA D3,,9.0,18.0,0.333,,85.0,14.24,822.0,-2.83,776.0,75.28,859.0,-1.41,2.92,73.0,70.44,4199
2024-25,Misericordia,misericordia,NCAA D3,,15.0,13.0,0.536,,85.0,24.23,857.0,-4.25,884.0,72.2,78.0,50.26,2.92,890.0,-4.9,4200
2024-25,Northwestern MN,northwestern mn,NCCAA II,,15.0,12.0,0.556,,85.0,34.23,842.0,-3.78,703.0,76.78,931.0,-3.86,2.72,931.0,-6.48,4201
2024-25,Olivet MI,olivet mi,NCAA D3,,11.0,18.0,0.379,,854.0,4.23,887.0,-6.0,924.0,70.68,798.0,0.03,2.93,718.0,1.24,4202
2024-25,Lake Forest,lake forest,NCAA D3,,13.0,13.0,0.5,,855.0,4.23,870.0,-5.13,698.0,76.88,966.0,-5.31,2.86,851.0,-3.45,4203
2024-25,Widener,widener,NCAA D3,,7.0,18.0,0.28,,856.0,4.23,781.0,-0.91,744.0,75.95,805.0,-0.16,2.85,739.0,0.38,4204
2024-25,Howard Payne,howard payne,NCAA D3,,13.0,16.0,0.448,,857.0,4.21,866.0,-4.81,207.0,89.91,1071.0,-18.01,2.98,799.0,-1.65,4205
2024-25,Allen,allen,NCAA D2,,7.0,21.0,0.25,,858.0,4.21,839.0,-3.64,1015.0,66.37,54.0,56.7,2.94,688.0,2.49,4206
