target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,source_url,outcome_url,source_class,source_class_context,seasons_played_before_transfer,class_entering_destination,years_in_college_entering_destination,college_stat_seasons_before_transfer,college_stat_seasons_source,height_in,weight_lbs,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,source_conf_power,destination_conf_power,conf_power_delta,source_team_power,destination_team_power,team_power_delta,source_low_minutes_flag,source_low_games_flag,position,position_bucket,height_bucket,source_role_bucket,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss,big_west_bpm,big_west_porpag,target_porpag,target_barttorvik_bpm,target_barttorvik_obpm,target_barttorvik_dbpm,production_score,impact_score,outcome_tier,big_west_bpm_percentile,projected_destination_mpg
Atlantic 10,Alex Williams,alex williams,Furman,furman,Southern,D1,Duquesne,duquesne,2025-26,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/alex-williams-3.html,https://www.sports-reference.com/cbb/players/alex-williams-3.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/alex-williams-3.html,77.0,205.0,25,27.0,0.675,13.2,4.8,1.0,0.7,0.0,1.7,0.438,0.399,0.759,0.552,19.555555555555557,7.111111111111111,1.4814814814814814,1.037037037037037,0.0,2.5185185185185186,30.14,34.66,4.519999999999996,34.26,33.49,-0.769999999999996,0,0,F,forward,wing_guard,starter,31,1,17.8,551.8000000000001,0.445,9.2,3.5,0.9,0.85,2.02,-1.17,920.0,4.3,1.70936,1.70936,0.419719,1.53658,-1.11686,12.22,56.99101796407186,Target-conference rotation,86.75298804780877,17.8
Atlantic 10,Jimmie Williams,jimmie williams,South Florida,south-florida,AAC,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,https://www.sports-reference.com/cbb/players/jimmie-williams-1.html,SO,source_season_class,2.0,JR,3.0,3.0,data/cache/sports_reference_roster_diff_profiles/jimmie-williams-1.html,77.0,210.0,30,18.4,0.4599999999999999,7.5,2.6,1.2,1.2,0.0,0.7,0.464,0.4,0.75,0.541,16.304347826086957,5.6521739130434785,2.608695652173913,2.608695652173913,0.0,1.5217391304347827,34.55,34.66,0.1099999999999994,33.33,33.49,0.1600000000000037,0,0,G,guard,wing_guard,rotation,33,33,29.7,980.1,0.7424999999999999,15.1,4.5,2.6,4.07,2.93,1.14,1628.0,3.8,2.66825,2.66825,3.34697,2.69332,0.653648,20.41,86.12774451097803,Target-conference impact starter,83.86454183266933,29.7
Atlantic 10,John Hugley,john hugley,Xavier,xavier,Big East,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/john-hugley-1.html,https://www.sports-reference.com/cbb/players/john-hugley-1.html,SR,source_season_class,4.0,GR,5.0,5.0,data/cache/sports_reference_roster_diff_profiles/john-hugley-1.html,81.0,240.0,34,9.9,0.2475,2.9,2.0,0.7,0.0,0.1,0.8,0.471,0.5,0.6,0.544,11.717171717171716,8.080808080808081,2.8282828282828283,0.0,0.404040404040404,3.2323232323232323,43.33,34.66,-8.670000000000002,45.44,33.49,-11.949999999999996,1,0,F,forward,forward,bench,27,10,16.0,432.0,0.4,7.7,3.5,1.3,-0.38,0.01,-0.39,733.0,-0.7,1.22452,1.22452,-1.47026,-0.596548,-0.873716,10.640000000000002,37.87924151696607,Limited target-conference role,37.84860557768924,16.0
Atlantic 10,Stef van Bussel,stef van bussel,Saint Louis,saint-louis,A-10,D1,Duquesne,duquesne,2025-26,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,https://www.sports-reference.com/cbb/players/stef-van-bussel-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/stef-van-bussel-1.html,82.0,255.0,21,7.9,0.1975,1.6,2.6,0.3,0.1,0.5,0.3,0.579,0.0,0.478,0.579,8.101265822784809,13.164556962025316,1.5189873417721518,0.5063291139240506,2.531645569620253,1.5189873417721518,35.42,34.66,-0.7600000000000051,33.78,33.49,-0.28999999999999915,1,0,C,center,big_forward,bench,17,0,5.9,100.3,0.1475,1.4,1.8,0.4,,,,,-7.1,-0.438785,-0.438785,-6.22851,-6.56871,0.340205,2.6799999999999997,5.588822355289421,Limited target-conference role,4.083665338645418,5.9
Atlantic 10,Tarence Guinyard,tarence guinyard,UT Martin,ut-martin,OVC,D1,Duquesne,duquesne,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,https://www.sports-reference.com/cbb/players/tarence-guinyard-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/tarence-guinyard-1.html,74.0,170.0,32,28.2,0.705,16.3,4.7,2.3,1.3,0.2,1.8,0.444,0.327,0.743,0.514,23.120567375886527,6.666666666666667,3.2624113475177308,1.8439716312056735,0.2836879432624113,2.5531914893617023,24.35,34.66,10.309999999999995,24.9,33.49,8.590000000000003,0,0,G,guard,small_guard,starter,32,32,33.3,1065.6,0.8324999999999999,16.6,3.3,4.7,4.47,4.05,0.43,1778.0,3.7,3.52592,3.52592,2.51922,3.76312,-1.24391,22.01,91.76646706586828,Target-conference impact starter,83.06772908366534,33.3
Atlantic 10,Khalid Moore,khalid moore,Georgia Tech,georgia-tech,ACC,D1,Fordham,fordham,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,https://www.sports-reference.com/cbb/players/khalid-moore-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/khalid-moore-1.html,79.0,200.0,32,23.9,0.5974999999999999,5.2,3.4,0.7,1.1,0.2,1.1,0.409,0.214,0.68,0.429,8.702928870292888,5.6903765690376575,1.171548117154812,1.8410041841004183,0.3347280334728034,1.8410041841004183,41.67,34.48,-7.190000000000005,37.45,32.81,-4.640000000000001,0,0,F,forward,forward,starter,33,33,31.2,1029.6,0.78,15.7,6.7,1.8,2.89,1.55,1.34,1837.0,3.5,2.94385,2.94385,1.83536,1.20713,0.628225,21.28,89.81536926147706,Target-conference impact starter,81.97211155378487,31.2
Atlantic 10,Jackie Johnson,jackie johnson,UNLV,unlv,MWC,D1,Fordham,fordham,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,https://www.sports-reference.com/cbb/players/jackie-johnsoniii-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/jackie-johnsoniii-1.html,71.0,185.0,34,14.8,0.37,5.4,1.0,0.9,0.4,0.1,0.7,0.41,0.344,0.5,0.5,14.594594594594597,2.702702702702702,2.4324324324324325,1.081081081081081,0.2702702702702702,1.891891891891892,38.07,34.66,-3.4100000000000037,39.19,29.61,-9.579999999999998,0,0,G,guard,small_guard,rotation,33,32,30.3,999.9,0.7575000000000001,19.5,2.9,2.5,1.07,1.81,-0.74,1744.0,2.7,3.03289,3.03289,-0.706493,2.4342,-3.14069,22.930000000000003,81.82634730538922,Target-conference impact starter,75.0,30.3
Atlantic 10,Akira Jacobs,akira jacobs,Hawaii,hawaii,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,https://www.sports-reference.com/cbb/players/akira-jacobs-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/akira-jacobs-1.html,81.0,205.0,30,18.9,0.4725,6.9,2.6,0.6,0.1,0.2,1.1,0.411,0.306,0.78,0.506,14.603174603174605,5.502645502645503,1.26984126984127,0.2116402116402116,0.4232804232804233,2.3280423280423284,30.41,34.66,4.2499999999999964,29.67,30.04,0.36999999999999744,0,0,F,forward,forward,rotation,32,30,28.4,908.8,0.71,7.2,4.8,0.9,0.17,-0.15,0.32,1378.0,-1.1,1.06648,1.06648,-0.862388,-1.11648,0.254092,11.31,60.30938123752495,Target-conference rotation,32.86852589641434,28.4
Atlantic 10,Jack Whitbourn,jack whitbourn,UC Riverside,uc-riverside,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/jack-whitbourn-1.html,82.0,250.0,34,13.2,0.3299999999999999,3.3,4.4,0.5,0.1,0.2,0.6,0.471,0.333,0.625,0.494,10.0,13.333333333333334,1.5151515151515151,0.303030303030303,0.6060606060606061,1.8181818181818183,30.41,34.66,4.2499999999999964,30.48,30.04,-0.4400000000000013,0,0,C,center,big_forward,rotation,11,9,23.8,261.8,0.595,8.4,8.4,0.7,,,,,0.7,1.65207,1.65207,-2.32064,-2.17675,-0.143885,14.730000000000002,54.660678642714565,Target-conference rotation,54.6812749003984,23.8
Atlantic 10,Marcus Greene,marcus greene,Hawaii,hawaii,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,https://www.sports-reference.com/cbb/players/marcus-greene-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/marcus-greene-1.html;data/cache/sports_reference_d1_profile_audit/marcus-greene-1.html,74.0,190.0,31,20.5,0.5125,7.3,1.7,1.5,0.4,0.1,1.3,0.394,0.302,0.767,0.464,14.24390243902439,3.317073170731707,2.926829268292683,0.7804878048780488,0.1951219512195122,2.5365853658536586,30.41,34.66,4.2499999999999964,29.67,30.04,0.36999999999999744,0,0,G,guard,small_guard,starter,31,10,15.9,492.9,0.3975,4.7,0.9,0.7,-1.95,-0.52,-1.43,678.0,-2.6,0.178327,0.178327,-2.80433,-2.48336,-0.320969,6.09,28.18363273453094,Limited target-conference role,21.01593625498008,15.9
Atlantic 10,Rikus Schulte,rikus schulte,UC Riverside,uc-riverside,Big West,D1,Fordham,fordham,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_d1_profile_audit/rikus-schulte-1.html,81.0,240.0,33,15.2,0.38,3.8,3.3,0.5,0.3,0.2,0.5,0.549,0.238,0.563,0.574,10.0,8.68421052631579,1.3157894736842106,0.7894736842105263,0.5263157894736842,1.3157894736842106,30.41,34.66,4.2499999999999964,30.48,30.04,-0.4400000000000013,0,0,F,forward,forward,rotation,32,32,30.0,960.0,0.75,10.7,9.1,1.4,3.01,0.88,2.13,1470.0,2.4,1.92458,1.92458,3.82487,-0.0590154,3.88389,18.570000000000004,83.07884231536926,Target-conference impact starter,72.31075697211156,30.0
Atlantic 10,Keyshawn Hall,keyshawn hall,UNLV,unlv,MWC,D1,George Mason,george-mason,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,https://www.sports-reference.com/cbb/players/keyshawn-hall-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/keyshawn-hall-1.html,79.0,250.0,18,10.7,0.2674999999999999,5.4,1.6,0.4,0.2,0.2,1.1,0.479,0.5,0.68,0.548,20.186915887850468,5.981308411214954,1.4953271028037385,0.7476635514018692,0.7476635514018692,4.112149532710281,38.01,35.42,-2.5899999999999963,37.66,36.08,-1.5799999999999983,0,0,G,guard,forward,rotation,29,28,30.6,887.4000000000001,0.765,16.6,8.1,1.4,1.98,1.41,0.57,1414.0,3.7,3.16138,3.16138,0.645042,0.382275,0.262767,22.590000000000003,88.88223552894212,Target-conference impact starter,83.06772908366534,30.6
Atlantic 10,Tre Dinkins,tre dinkins,Duquesne,duquesne,A-10,D1,George Washington,george-washington,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,https://www.sports-reference.com/cbb/players/tre-dinkins-1.html,SR,source_season_class,4.0,GR,5.0,5.0,data/cache/sports_reference_roster_diff_profiles/tre-dinkins-1.html,74.0,190.0,32,29.2,0.73,12.9,2.3,3.1,0.9,0.1,1.8,0.409,0.379,0.782,0.524,17.671232876712327,3.1506849315068495,4.2465753424657535,1.2328767123287672,0.136986301369863,2.4657534246575343,34.66,34.66,0.0,34.46,35.5,1.0399999999999991,0,0,G,guard,small_guard,starter,35,1,21.1,738.5,0.5275000000000001,8.8,1.7,1.8,2.45,3.48,-1.02,1242.0,1.7,1.71391,1.71391,0.040917,2.24092,-2.20001,11.07,55.678642714570856,Target-conference rotation,64.8406374501992,21.1
Atlantic 10,Fousseyni Drame,fousseyni drame,Saint Peter's,saint-peter-s,MAAC,D1,La Salle,la-salle,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,https://www.sports-reference.com/cbb/players/fousseyni-drame-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/fousseyni-drame-1.html,79.0,192.0,33,22.7,0.5675,7.0,6.4,0.7,0.5,0.5,1.1,0.553,0.364,0.627,0.59,12.334801762114536,11.277533039647578,1.2334801762114538,0.881057268722467,0.881057268722467,1.9383259911894273,27.53,34.48,6.949999999999996,34.73,30.5,-4.229999999999997,0,0,F,forward,forward,starter,34,25,26.1,887.4000000000001,0.6525000000000001,8.8,5.3,0.7,0.18,0.01,0.17,1531.0,-0.6,1.21679,1.21679,0.3809,-0.131808,0.512708,13.71,58.507984031936125,Target-conference rotation,39.14342629482071,26.1
Atlantic 10,Hassan Drame,hassan drame,Saint Peter's,saint-peter-s,MAAC,D1,La Salle,la-salle,2022-23,2021-22,target_conference_common_box,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,https://www.sports-reference.com/cbb/players/hassan-drame-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/hassan-drame-1.html,79.0,190.0,34,21.3,0.5325,6.0,5.3,0.8,0.9,0.4,1.3,0.5,0.346,0.737,0.529,11.267605633802816,9.953051643192488,1.5023474178403755,1.6901408450704225,0.7511737089201878,2.44131455399061,27.53,34.48,6.949999999999996,34.73,30.5,-4.229999999999997,0,0,F,forward,forward,starter,34,26,21.9,744.5999999999999,0.5475,6.4,4.3,0.7,0.59,-0.78,1.36,1280.0,-1.2,0.581612,0.581612,-0.104031,-0.314215,0.210184,10.38,44.266467065868255,Limited target-conference role,31.175298804780876,21.9
Atlantic 10,Desmond Watson,desmond watson,Davidson,davidson,A-10,D1,Loyola Chicago,loyola-chicago,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,https://www.sports-reference.com/cbb/players/desmond-watson-1.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/desmond-watson-1.html,77.0,200.0,32,29.2,0.73,9.4,3.8,1.1,0.7,0.2,1.4,0.409,0.272,0.747,0.451,12.876712328767123,5.205479452054795,1.5068493150684932,0.9589041095890412,0.273972602739726,1.9178082191780823,34.48,35.42,0.9400000000000048,37.41,37.07,-0.3399999999999963,0,0,G,guard,wing_guard,starter,33,33,31.4,1036.2,0.7849999999999999,12.6,4.6,2.5,,,,,2.3,1.88525,1.88525,1.96336,0.910889,1.05247,17.51,81.74151696606786,Target-conference impact starter,71.41434262948208,31.4
Atlantic 10,Francis Nwaokorie,francis nwaokorie,UC San Diego,uc-san-diego,Big West,D1,Loyola Chicago,loyola-chicago,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/francis-nwaokorie-1.html,79.0,220.0,33,31.5,0.7875,11.3,5.5,0.9,0.7,0.7,1.5,0.456,0.34,0.794,0.55,14.34920634920635,6.984126984126984,1.1428571428571428,0.8888888888888888,0.8888888888888888,1.9047619047619049,29.59,34.66,5.069999999999997,30.56,36.58,6.02,0,0,F,forward,forward,high_usage_role,37,5,22.6,836.2,0.5650000000000001,5.4,4.9,0.6,0.74,0.87,-0.13,1350.0,0.8,1.39482,1.39482,1.94802,1.06187,0.88615,9.7,56.63672654690619,Target-conference rotation,55.97609561752988,22.6
Atlantic 10,Dominick Harris,dominick harris,UCLA,ucla,Big Ten,D1,Loyola Chicago,loyola-chicago,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/dominick-harris-1.html,75.0,190.0,11,7.4,0.185,1.1,0.6,0.1,0.4,0.0,0.3,0.154,0.111,1.0,0.192,5.945945945945946,3.243243243243243,0.5405405405405405,2.162162162162162,0.0,1.6216216216216215,45.57,34.66,-10.910000000000004,47.5,30.48,-17.02,1,0,G,guard,wing_guard,bench,7,2,6.3,44.1,0.1575,1.4,0.6,0.3,,,,,-14.7,-0.527898,-0.527898,-12.161,-6.45229,-5.70871,1.88,2.884231536926148,Limited target-conference role,0.796812749003984,6.3
Atlantic 10,Kayde Dotson,kayde dotson,New Mexico,new-mexico,MWC,D1,Loyola Chicago,loyola-chicago,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,https://www.sports-reference.com/cbb/players/kayde-dotson-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/kayde-dotson-1.html,74.0,190.0,32,6.7,0.1675,2.3,0.4,0.8,0.4,0.1,0.5,0.417,0.417,0.625,0.542,13.731343283582088,2.388059701492537,4.776119402985074,2.388059701492537,0.5970149253731343,2.9850746268656714,37.82,34.66,-3.1600000000000037,43.75,30.48,-13.27,1,0,G,guard,small_guard,bench,28,21,26.7,747.6,0.6675,10.5,2.8,2.0,-0.78,0.99,-1.77,1199.0,-1.1,1.56588,1.56588,-1.80429,0.671478,-2.47577,13.409999999999998,52.96407185628743,Target-conference rotation,32.86852589641434,26.7
Atlantic 10,Alex Crawford,alex crawford,Fresno State,fresno-state,MWC,D1,Rhode Island,rhode-island,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,https://www.sports-reference.com/cbb/players/alex-crawford-1.html,JR,source_season_class,3.0,SR,4.0,3.0,data/cache/sports_reference_roster_diff_profiles/alex-crawford-1.html,79.0,187.0,30,32.5,0.8125,11.5,4.3,1.3,1.0,0.8,2.1,0.491,0.278,0.701,0.527,14.153846153846152,5.292307692307692,1.6,1.2307692307692308,0.9846153846153848,2.5846153846153848,37.82,34.66,-3.1600000000000037,29.31,31.85,2.5400000000000027,0,0,F,forward,forward,high_usage_role,32,19,19.5,624.0,0.4875,5.0,3.3,0.2,-1.63,-2.31,0.69,1034.0,-4.0,-0.539686,-0.539686,-3.67553,-4.89527,1.21974,7.81,29.34131736526946,Limited target-conference role,12.649402390438247,19.5
Atlantic 10,Will Johnston,will johnston,Loyola Marymount,loyola-marymount,WCC,D1,Richmond,richmond,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,SR,source_season_class,4.0,GR,5.0,5.0,data/cache/sports_reference_roster_diff_profiles/will-johnston-2.html,75.0,180.0,32,28.8,0.72,11.9,2.2,3.2,0.8,0.0,1.2,0.405,0.366,0.877,0.516,16.52777777777778,3.0555555555555554,4.444444444444445,1.1111111111111112,0.0,1.6666666666666663,36.22,34.66,-1.5600000000000025,33.39,32.48,-0.9100000000000037,0,0,G,guard,wing_guard,starter,32,32,27.5,880.0,0.6875,9.7,3.0,2.2,0.95,2.25,-1.31,1468.0,-0.6,1.55998,1.55998,-0.837127,0.881583,-1.71871,13.31,59.625748502994014,Target-conference rotation,39.14342629482071,27.5
Atlantic 10,Michael Meadows,michael meadows,Portland,portland,WCC,D1,Saint Louis,saint-louis,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,https://www.sports-reference.com/cbb/players/michael-meadows-1.html,SR,source_season_class,4.0,GR,5.0,4.0,data/cache/sports_reference_roster_diff_profiles/michael-meadows-1.html,74.0,175.0,21,29.1,0.7275,11.0,2.7,2.2,0.6,0.0,1.1,0.457,0.359,0.778,0.523,15.120274914089348,3.7113402061855663,3.0240549828178693,0.8247422680412371,0.0,1.5120274914089349,36.74,35.42,-1.3200000000000005,30.31,33.78,3.4700000000000024,0,0,G,guard,small_guard,starter,17,11,25.0,425.0,0.625,5.7,2.1,3.2,,,,,-3.2,0.624947,0.624947,-3.5147,-0.183175,-3.33152,9.23,37.539920159680634,Limited target-conference role,16.235059760956176,25.0
Atlantic 10,Kilian Brockhoff,kilian brockhoff,UC Santa Barbara,uc-santa-barbara,Big West,D1,Saint Louis,saint-louis,2024-25,2023-24,target_conference_common_box,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,https://www.sports-reference.com/cbb/players/kilian-brockhoff-1.html,FR,source_season_class,1.0,SO,2.0,1.0,data/cache/sports_reference_roster_diff_profiles/kilian-brockhoff-1.html,81.0,225.0,19,7.6,0.19,2.6,1.5,0.3,0.2,0.1,0.7,0.395,0.379,0.571,0.539,13.68421052631579,7.894736842105264,1.5789473684210529,1.0526315789473684,0.5263157894736842,3.68421052631579,29.59,34.66,5.069999999999997,30.93,34.99,4.060000000000002,1,0,F,forward,forward,bench,23,0,4.3,98.9,0.1075,1.3,0.5,0.3,,,,,-5.7,-0.0473965,-0.0473965,-6.25608,-3.7409,-2.51517,1.78,4.895209580838324,Limited target-conference role,6.872509960159362,4.3
Atlantic 10,Quentin Jones,quentin jones,Northern Illinois,northern-illinois,MAC,D1,Saint Louis,saint-louis,2025-26,2024-25,target_conference_common_box,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,https://www.sports-reference.com/cbb/players/quentin-jones-3.html,SO,source_season_class,2.0,JR,3.0,2.0,data/cache/sports_reference_roster_diff_profiles/quentin-jones-3.html,77.0,170.0,31,35.4,0.885,16.6,4.8,3.5,1.3,0.9,2.5,0.455,0.355,0.766,0.524,18.757062146892657,5.423728813559323,3.9548022598870056,1.4689265536723164,1.0169491525423728,2.824858757062147,28.35,34.66,6.309999999999995,22.23,42.05,19.819999999999997,0,0,G,guard,wing_guard,high_usage_role,35,33,26.5,927.5,0.6625,9.1,3.9,3.0,4.36,1.78,2.58,1644.0,3.4,1.61403,1.61403,3.25986,0.447171,2.81269,14.240000000000002,74.99500998003992,Target-conference starter/plus rotation,81.27490039840637,26.5
Atlantic 10,Connor Odom,connor odom,Utah State,utah-state,MWC,D1,VCU,vcu,2023-24,2022-23,target_conference_common_box,https://www.sports-reference.com/cbb/players/connor-odom-1.html,https://www.sports-reference.com/cbb/players/connor-odom-1.html,JR,source_season_class,3.0,SR,4.0,2.0,data/cache/sports_reference_roster_diff_profiles/connor-odom-1.html,71.0,155.0,4,0.8,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.01,35.42,-2.5899999999999963,43.59,40.25,-3.3400000000000034,1,1,G,guard,small_guard,bench,1,0,1.0,1.0,0.025,0.0,0.0,0.0,,,,,-41.3,-0.378033,-0.378033,-47.1848,-34.7696,-12.4153,0.0,0.9181636726546906,Limited target-conference role,0.199203187250996,1.0
