target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,source_evanmiya_match_method,source_evanmiya_player_name,source_evanmiya_team,source_evanmiya_rank,source_evanmiya_obpr,source_evanmiya_dbpr,source_evanmiya_bpr,source_evanmiya_poss,source_evanmiya_box_obpr,source_evanmiya_box_dbpr,source_evanmiya_box_bpr,source_evanmiya_adj_team_off_eff,source_evanmiya_adj_team_def_eff,source_evanmiya_adj_team_eff_margin,source_evanmiya_plus_minus,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
Big West,Miro Little,miro-little,Utah,utah,Big XII,D1,UC Santa Barbara,uc-santa-barbara,2025-26,2024-25,target_conference_common_box,G,75.0,195.0,45.35,exact,29.37,exact,-15.98,33,17.7,0.4425,5.3,3.2,2.9,0.9,0.2,1.5,0.337,0.31,0.755,0.416,,,,,,,,11.977401129943503,7.231638418079096,6.553672316384181,2.0338983050847457,0.4519774011299435,3.389830508474577,18,18,28.6,514.8000000000001,0.7150000000000001,11.9,5.4,4.6,1.3,0.4,2.1,0.6182460515378222,21.1,21.4,2.3,0.18,5.7,,19.04,81.48203592814372,Target-conference impact starter,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2026.html,exact_name_team,Miro Little,Utah,540.0,1.04,2.18,3.21,1024.0,1.76,1.85,3.61,108.3,93.9,14.4,53.0,exact_name_team,Miro Little,UC Santa Barbara,325.0,2.94,1.49,4.43,816.0,3.25,0.87,4.12,111.2,106.1,5.1,94.0,4.43,2.94,1.49,816.0
Big West,Tyler McGhie,tyler-mcghie,Southern Nazarene,southern-nazarene,GAC,D2,UC San Diego,uc-san-diego,2023-24,2022-23,target_conference_common_box,G,77.0,190.0,16.46,exact,29.59,exact,13.13,32,31.90625,0.79765625,16.59375,3.71875,1.28125,0.84375,0.21875,1.1875,0.48,0.448,0.873,0.614406779661017,,,,,,,,20.80313418217434,4.662095984329089,1.6062683643486777,1.0577864838393731,0.2742409402546523,1.4887365328109696,23,0,28.6,657.8000000000001,0.7150000000000001,13.9,2.9,1.3,0.5,0.2,0.3,0.5811036789297659,19.2,22.6,2.7,0.162,4.0,,17.180000000000003,79.7554890219561,Target-conference starter/plus rotation,https://snuathletics.com/sports/mens-basketball/stats/2022-23,https://www.sports-reference.com/cbb/players/tyler-mcghie-1.html,not_d1,,,,,,,,,,,,,,,exact_name_team,Tyler McGhie,UC San Diego,671.0,3.88,-1.18,2.69,1094.0,3.66,-1.43,2.23,117.9,102.6,15.3,169.0,2.69,3.88,-1.18,1094.0
Big West,Chris Howell,chris-howell,Saint Mary's,saint-mary-s,West Coast,D1,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,G,78.0,195.0,34.66,exact,30.41,exact,-4.2499999999999964,31,10.5,0.2625,1.5,1.4,0.7,0.5,0.2,0.4,0.296,0.188,0.667,0.352,,,,,,,,5.714285714285714,5.333333333333333,2.6666666666666665,1.9047619047619049,0.7619047619047619,1.5238095238095235,35,35,29.0,1015.0,0.725,5.6,3.8,3.0,2.2,0.3,1.1,0.5723630417007359,14.0,10.9,4.4,0.174,3.8,,11.56,78.52794411177645,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/saint-marys-ca/men/2024.html,https://www.sports-reference.com/cbb/schools/california-san-diego/men/2025.html,missing,,,,,,,,,,,,,,,exact_name_team,Chris Howell,UC San Diego,475.0,0.92,2.57,3.49,1642.0,1.62,1.37,2.99,114.0,88.7,25.3,347.0,3.49,0.92,2.57,1642.0
Big West,"Marqui Worthy, Jr.",marqui-worthy,Massachusetts,massachusetts,Atlantic 10,D1,UC Riverside,uc-riverside,2025-26,2024-25,target_conference_common_box,G,76.0,0.0,34.66,exact,29.37,exact,-5.289999999999996,31,18.2,0.4549999999999999,5.8,1.5,1.9,0.7,0.2,1.7,0.409,0.143,0.7,0.424,,,,,,,,12.747252747252748,3.296703296703297,4.175824175824176,1.5384615384615383,0.4395604395604395,3.736263736263736,32,32,35.0,1120.0,0.875,16.4,4.7,3.0,1.3,0.3,3.3,0.5678670360110802,15.2,25.3,2.3,0.082,-0.8,,21.26,76.05788423153692,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/massachusetts/men/2025.html,https://www.sports-reference.com/cbb/schools/california-riverside/men/2026.html,suffix_insensitive_name_team,Marqui Worthy,Massachusetts,2746.0,-1.27,-1.24,-2.52,961.0,-1.26,-0.23,-1.49,102.0,106.8,-4.7,-98.0,suffix_insensitive_name_team,Marqui Worthy,UC Riverside,1883.0,-0.05,-0.12,-0.18,1896.0,0.49,0.35,0.84,97.6,110.4,-12.9,-200.0,-0.18,-0.05,-0.12,1896.0
Big West,Scotty Washington,scotty-washington,California Baptist,california-baptist,WAC,D1,Cal State Northridge,cal-state-northridge,2024-25,2023-24,target_conference_common_box,G,76.0,180.0,31.41,exact,30.41,exact,-1.0,33,21.0,0.525,8.5,1.6,0.5,0.2,0.3,0.8,0.394,0.397,0.796,0.508,,,,,,,,16.19047619047619,3.047619047619047,0.9523809523809524,0.3809523809523809,0.5714285714285714,1.5238095238095235,33,33,29.2,963.6,0.73,14.6,3.2,1.3,0.9,0.2,1.8,0.5542058912845429,14.7,24.1,3.1,0.128,0.3,,17.62,73.56786427145708,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/california-baptist/men/2024.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2025.html,exact_name_team,Scotty Washington,California Baptist,1733.0,0.58,-0.52,0.05,1103.0,0.87,-1.37,-0.5,103.6,98.7,5.0,18.0,exact_name_team,Scotty Washington,Cal State Northridge,1268.0,1.33,-0.18,1.15,1686.0,1.37,-0.63,0.74,109.0,98.6,10.4,118.0,1.15,1.33,-0.18,1686.0
Big West,Isaac Johnson,isaac-johnson,Utah State,utah-state,Mountain West,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,C,84.0,240.0,37.82,exact,29.37,exact,-8.45,30,8.7,0.2174999999999999,3.7,1.7,0.3,0.4,0.2,0.4,0.435,0.333,0.722,0.527,,,,,,,,17.011494252873565,7.816091954022989,1.3793103448275863,1.8390804597701151,0.9195402298850576,1.8390804597701151,33,33,21.2,699.6,0.53,14.1,5.8,1.0,0.6,1.0,1.8,0.638124547429399,26.3,29.6,4.1,0.234,7.0,,19.08,77.91916167664671,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/utah-state/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,missing,,,,,,,,,,,,,,,exact_name_team,Isaac Johnson,Hawaii,232.0,3.02,1.97,4.98,1223.0,3.51,0.6,4.11,109.2,96.6,12.6,273.0,4.98,3.02,1.97,1223.0
Big West,Derin Saran,derin-saran,Stanford,stanford,ACC,D1,UC Irvine,uc-irvine,2025-26,2024-25,target_conference_common_box,G,77.0,190.0,40.65,exact,29.37,exact,-11.279999999999998,5,4.0,0.1,0.6,0.6,0.2,0.0,0.0,0.0,1.0,1.0,0.0,1.5,,,,,,,,6.0,6.0,2.0,0.0,0.0,0.0,35,35,29.7,1039.5,0.7424999999999999,11.5,5.3,3.4,1.7,0.1,2.2,0.4713114754098361,14.0,23.6,2.8,0.108,0.2,,17.75,73.13373253493013,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/derin-saran-1.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2026.html,missing,,,,,,,,,,,,,,,exact_name_team,Derin Saran,UC Irvine,1440.0,-1.13,1.92,0.79,1768.0,-0.54,0.47,-0.07,99.1,95.2,3.9,129.0,0.79,-1.13,1.92,1768.0
Big West,Leo Beath,leo-beath,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2025-26,2024-25,target_conference_common_box,F,80.0,215.0,14.22,exact,29.37,exact,15.15,30,30.333333333333332,0.7583333333333333,17.833333333333332,9.566666666666666,3.033333333333333,1.2,0.6,1.8,0.462,0.327,0.727,0.5167410714285714,,,,,,,,23.516483516483515,12.615384615384617,4.0,1.5824175824175826,0.7912087912087913,2.3736263736263736,34,33,30.1,1023.4,0.7525000000000001,12.2,5.1,1.6,1.2,0.4,1.5,0.538298623367455,15.0,21.5,3.0,0.118,0.0,,17.26,73.44311377245509,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2024-25,https://www.sports-reference.com/cbb/players/leo-beath-1.html,not_d1,,,,,,,,,,,,,,,exact_name_team,Leo Beath,UC San Diego,1346.0,-0.09,1.05,0.97,1708.0,-0.15,0.36,0.21,105.3,101.1,4.2,122.0,0.97,-0.09,1.05,1708.0
Big West,Hunter Erickson,hunter-erickson,Utah,utah,Big XII,D1,Hawaii,hawaii,2025-26,2024-25,target_conference_common_box,G,75.0,191.0,45.35,exact,29.37,exact,-15.98,33,17.8,0.445,3.8,1.6,1.5,0.5,0.3,0.8,0.4,0.347,0.821,0.532,,,,,,,,8.539325842696629,3.595505617977528,3.3707865168539324,1.1235955056179774,0.6741573033707865,1.797752808988764,33,33,31.4,1036.2,0.7849999999999999,8.4,3.8,3.9,0.8,0.5,2.4,0.5657327586206896,10.7,15.0,2.8,0.106,0.4,,13.500000000000002,72.4500998003992,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/utah/men/2025.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2026.html,exact_name_team,Hunter Erickson,Utah,1105.0,1.54,-0.02,1.52,1040.0,1.47,0.43,1.9,114.0,99.5,14.5,48.0,exact_name_team,Hunter Erickson,Hawaii,1121.0,0.54,1.01,1.54,1766.0,0.71,0.03,0.74,104.2,99.1,5.1,195.0,1.54,0.54,1.01,1766.0
Big West,Josiah Davis,josiah-davis,Niagara,niagara,MAAC,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,G,75.0,190.0,25.17,exact,29.37,exact,4.199999999999999,22,27.8,0.6950000000000001,9.4,3.5,3.1,1.0,0.1,2.7,0.457,0.238,0.671,0.472,,,,,,,,13.525179856115107,5.0359712230215825,4.460431654676259,1.4388489208633093,0.1438848920863309,3.884892086330935,34,34,33.4,1135.6,0.835,15.9,4.6,7.4,1.1,0.3,4.7,0.523577449947313,15.1,27.1,2.2,0.077,-1.6,,22.93,72.9441117764471,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/niagara/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2026.html,exact_name_team,Josiah Davis,Niagara,2149.0,-0.45,-0.29,-0.74,979.0,-1.58,-0.92,-2.5,103.1,105.7,-2.6,-27.0,exact_name_team,Josiah Davis,Cal State Northridge,1540.0,0.99,-0.46,0.53,2062.0,1.78,0.11,1.89,104.2,109.5,-5.3,-33.0,0.53,0.99,-0.46,2062.0
Big West,Gytis Nemeikša,gytis-nemeika,Xavier,xavier,Big East,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,F,79.0,203.0,43.06,exact,30.41,exact,-12.650000000000002,34,18.5,0.4625,5.2,4.2,0.9,0.2,0.4,1.0,0.469,0.364,0.647,0.524,,,,,,,,11.243243243243244,9.08108108108108,1.945945945945946,0.4324324324324324,0.8648648648648649,2.1621621621621623,31,14,22.8,706.8000000000001,0.5700000000000001,12.3,5.6,1.0,0.5,0.5,1.3,0.6113320079522863,23.6,26.5,3.3,0.189,4.8,,16.970000000000002,74.81037924151697,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/xavier/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,exact_name_team,Gytis Nemeiksa,Xavier,1243.0,1.0,0.11,1.11,1114.0,0.78,0.26,1.05,114.5,95.7,18.8,57.0,exact_name_team,Gytis Nemeiksa,Hawaii,736.0,1.81,0.66,2.47,1147.0,2.77,0.53,3.3,103.2,103.2,-0.0,-21.0,2.47,1.81,0.66,1147.0
Big West,Kenny Pohto,kenny-pohto,Wichita State,wichita-state,American,D1,UC Santa Barbara,uc-santa-barbara,2024-25,2023-24,target_conference_common_box,F,83.0,235.0,35.59,exact,30.41,exact,-5.180000000000003,34,22.4,0.5599999999999999,8.8,5.9,1.2,0.5,0.3,1.3,0.471,0.209,0.632,0.49,,,,,,,,15.714285714285715,10.535714285714286,2.142857142857143,0.8928571428571429,0.5357142857142857,2.3214285714285716,34,34,25.7,873.8,0.6425,11.8,6.2,1.6,0.5,0.4,2.0,0.6472136902150066,21.3,23.0,3.7,0.168,1.2,,16.890000000000004,72.39021956087824,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/wichita-state/men/2024.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2025.html,exact_name_team,Kenny Pohto,Wichita State,933.0,1.05,0.82,1.87,1293.0,0.93,0.46,1.4,103.2,99.8,3.4,-34.0,exact_name_team,Kenny Pohto,UC Santa Barbara,828.0,1.32,0.86,2.18,1378.0,1.65,-0.74,0.92,109.3,98.4,10.8,185.0,2.18,1.32,0.86,1378.0
Big West,Tanner Christensen,tanner-christensen,Utah Tech,utah-tech,WAC,D1,Hawaii,hawaii,2024-25,2023-24,target_conference_common_box,F,82.0,260.0,31.41,exact,30.41,exact,-1.0,31,30.3,0.7575000000000001,11.5,6.8,2.0,0.5,1.5,2.2,0.564,0.176,0.6,0.576,,,,,,,,15.18151815181518,8.976897689768977,2.64026402640264,0.6600660066006601,1.98019801980198,2.9042904290429044,31,31,25.1,778.1,0.6275000000000001,10.8,6.9,1.2,0.2,0.8,1.8,0.6566147859922179,20.8,21.3,3.2,0.163,1.9,,16.270000000000003,71.34231536926148,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/dixie-state/men/2024.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2025.html,exact_name_team,Tanner Christensen,Utah Tech,1164.0,0.44,0.86,1.3,1620.0,1.05,0.68,1.73,96.5,103.0,-6.6,-143.0,exact_name_team,Tanner Christensen,Hawaii,546.0,1.92,1.28,3.2,1226.0,1.79,0.07,1.85,105.5,101.0,4.6,49.0,3.2,1.92,1.28,1226.0
Big West,Jefferson De La Cruz Monegro,jefferson-monegro,Valparaiso,valparaiso,Missouri Valley,D1,Cal State Fullerton,cal-state-fullerton,2025-26,2024-25,target_conference_common_box,G,75.0,185.0,34.04,exact,29.37,exact,-4.669999999999998,34,29.0,0.725,10.1,2.8,1.6,0.9,0.3,1.5,0.38,0.32,0.789,0.438,,,,,,,,13.93103448275862,3.8620689655172415,2.206896551724138,1.2413793103448276,0.4137931034482758,2.068965517241379,33,33,29.0,957.0,0.725,11.9,4.6,2.3,1.0,0.4,1.0,0.5611090154658619,15.2,19.0,3.0,0.125,-0.3,,17.21,70.63872255489022,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/valparaiso/men/2025.html,https://www.sports-reference.com/cbb/schools/cal-state-fullerton/men/2026.html,exact_name_team,Jefferson De La Cruz Monegro,Valparaiso,2289.0,-0.43,-0.66,-1.08,1601.0,-0.23,-0.06,-0.29,104.1,106.5,-2.4,-109.0,exact_name_team,Jefferson De La Cruz Monegro,Cal State Fullerton,1120.0,1.32,0.24,1.56,1286.0,1.53,0.0,1.54,104.7,105.6,-0.9,17.0,1.56,1.32,0.24,1286.0
Big West,T.J. Wainwright,tj-wainwright,Robert Morris,robert-morris,Horizon,D1,Long Beach State,long-beach-state,2024-25,2023-24,target_conference_common_box,G,75.0,180.0,27.17,exact,30.41,exact,3.2399999999999984,27,22.6,0.5650000000000001,10.0,2.1,1.4,0.5,0.1,1.9,0.428,0.333,0.753,0.502,,,,,,,,17.699115044247787,3.716814159292035,2.47787610619469,0.8849557522123893,0.1769911504424778,3.3628318584070795,29,18,30.0,870.0,0.75,13.4,2.7,1.7,0.9,0.0,1.4,0.607324147933285,17.0,22.0,2.5,0.115,-0.3,,16.41,69.54091816367264,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/robert-morris/men/2024.html,https://www.sports-reference.com/cbb/schools/long-beach-state/men/2025.html,exact_name_team,TJ Wainwright,Robert Morris,2629.0,-1.04,-1.05,-2.09,946.0,-0.04,-0.93,-0.97,99.4,107.2,-7.7,-83.0,exact_name_team,TJ Wainwright,Long Beach State,1935.0,1.24,-1.49,-0.25,1377.0,2.0,-0.84,1.16,101.1,109.9,-8.8,-155.0,-0.25,1.24,-1.49,1377.0
Big West,Marcus Wilson,marcus-wilson,Washington State,washington-state,West Coast,D1,UC Davis,uc-davis,2025-26,2024-25,target_conference_common_box,G,75.0,180.0,36.22,exact,29.37,exact,-6.849999999999998,4,7.5,0.1875,1.5,0.8,0.5,0.3,0.0,0.0,0.4,0.667,0.0,0.6,,,,,,,,8.0,4.266666666666667,2.6666666666666665,1.6,0.0,0.0,33,33,26.4,871.1999999999999,0.6599999999999999,12.5,3.2,3.9,1.1,0.1,2.2,0.5474772249474422,16.1,25.7,2.5,0.116,0.7,,17.209999999999997,68.38323353293413,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/washington-state/men/2025.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2026.html,missing,,,,,,,,,,,,,,,exact_name_team,Marcus Wilson,UC Davis,1123.0,1.41,0.13,1.54,1470.0,1.39,-0.0,1.38,104.9,106.9,-1.9,26.0,1.54,1.41,0.13,1470.0
Big West,Nordin Kapić,nordin-kapi,Lynn,lynn,SSC,D2,UC San Diego,uc-san-diego,2024-25,2023-24,target_conference_common_box,F,80.0,240.0,16.53,exact,30.41,exact,13.88,27,31.40740740740741,0.7851851851851852,19.25925925925926,9.185185185185183,2.111111111111111,1.0740740740740742,0.9629629629629628,2.2962962962962963,0.501,0.413,0.758,0.5568513119533528,,,,,,,,24.528301886792455,11.698113207547168,2.688679245283019,1.367924528301887,1.2264150943396226,2.924528301886792,34,33,25.0,850.0,0.625,10.7,5.2,1.2,0.8,0.4,1.3,0.531597774244833,16.1,24.0,3.5,0.163,1.1,,15.37,68.99700598802394,Target-conference starter/plus rotation,https://lynnfightingknights.com/sports/mens-basketball/stats/2023-24,https://www.sports-reference.com/cbb/players/nordin-kapic-1.html,not_d1,,,,,,,,,,,,,,,exact_name_team,Nordin Kapic,UC San Diego,819.0,0.33,1.88,2.21,1406.0,0.63,0.29,0.92,114.7,88.0,26.7,340.0,2.21,0.33,1.88,1406.0
Big West,Kamaka Hepa,kamaka-hepa,Texas,texas,Big XII,D1,Hawaii,hawaii,2021-22,2020-21,target_conference_common_box,F,82.0,215.0,41.8,exact,28.77,exact,-13.029999999999998,9,6.4,0.16,2.9,1.0,0.1,0.1,0.2,0.3,0.5,0.5,0.0,0.722,,,,,,,,18.125,6.25,0.625,0.625,1.25,1.875,27,27,28.1,758.7,0.7025,9.4,5.0,1.4,0.4,0.7,2.0,0.5857427716849453,14.2,19.0,2.4,0.126,1.5,,13.65,68.46806387225548,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/texas/men/2021.html,https://www.sports-reference.com/cbb/schools/hawaii/men/2022.html,missing,,,,,,,,,,,,,,,exact_name_team,Kamaka Hepa,Hawaii,973.0,0.66,1.07,1.74,1148.0,0.74,0.05,0.79,101.6,95.0,6.6,69.0,1.74,0.66,1.07,1148.0
Big West,Myles Che,myles-che,Chattanooga,chattanooga,Southern,D1,UC Irvine,uc-irvine,2024-25,2023-24,target_conference_common_box,G,75.0,190.0,30.14,exact,30.41,exact,0.2699999999999996,28,19.4,0.485,7.5,2.4,1.9,0.6,0.1,1.8,0.527,0.333,0.764,0.579,,,,,,,,15.463917525773198,4.948453608247423,3.9175257731958766,1.2371134020618555,0.2061855670103093,3.711340206185567,38,38,28.6,1086.8,0.7150000000000001,12.1,2.4,2.8,0.7,0.0,2.5,0.552007299270073,12.2,24.1,3.0,0.11,0.0,,14.979999999999997,69.06686626746506,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/chattanooga/men/2024.html,https://www.sports-reference.com/cbb/schools/california-irvine/men/2025.html,exact_name_team,Myles Che,Chattanooga,2132.0,0.07,-0.82,-0.75,868.0,0.29,-0.38,-0.09,108.6,105.5,3.1,29.0,exact_name_team,Myles Che,UC Irvine,1252.0,-0.14,1.31,1.17,1858.0,0.61,-0.78,-0.17,106.5,88.7,17.8,261.0,1.17,-0.14,1.31,1858.0
Big West,DeSean Allen-Eikens,desean-allen-eikens,New Orleans,new-orleans,Southland,D1,Cal State Northridge,cal-state-northridge,2022-23,2021-22,target_conference_common_box,G,78.0,215.0,22.68,exact,29.79,exact,7.109999999999999,14,19.4,0.485,5.9,3.2,1.1,0.4,0.3,1.3,0.431,0.25,0.6,0.472,,,,,,,,12.164948453608249,6.5979381443298974,2.2680412371134024,0.8247422680412372,0.6185567010309279,2.680412371134021,32,32,31.2,998.4,0.78,11.1,5.0,1.3,0.8,0.6,1.7,0.5456154148643334,15.6,20.3,2.4,0.096,-1.1,,15.640000000000002,67.99401197604791,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/new-orleans/men/2022.html,https://www.sports-reference.com/cbb/schools/cal-state-northridge/men/2023.html,missing,,,,,,,,,,,,,,,exact_name_team,De'Sean Allen-Eikens,Cal State Northridge,2404.0,-0.81,-0.7,-1.51,1589.0,0.44,0.05,0.49,92.0,105.5,-13.5,-237.0,-1.51,-0.81,-0.7,1589.0
Big West,Josh O'Garro,josh-ogarro,Texas State,texas-state,Sun Belt,D1,Cal State Northridge,cal-state-northridge,2025-26,2024-25,target_conference_common_box,G,78.0,175.0,29.29,exact,29.37,exact,0.0800000000000018,32,30.1,0.7525000000000001,9.6,7.0,1.6,0.9,0.6,1.1,0.45,0.333,0.849,0.494,,,,,,,,12.757475083056478,9.302325581395348,2.1262458471760795,1.1960132890365447,0.7973421926910299,1.4617940199335548,33,33,33.5,1105.0,0.8375,14.606060606060606,9.030303030303031,2.757575757575758,1.0303030303030305,0.7272727272727273,2.515151515151515,0.5419140133117467,0.0,0.0,0.0,0.0,0.0,,22.83030303030303,65.35928143712576,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/texas-state/men/2025.html,https://gomatadors.com/sports/mens-basketball/stats/2025-26,exact_name_team,Joshua O'Garro,Texas State,1134.0,1.0,0.45,1.45,1520.0,1.07,0.25,1.32,109.3,104.5,4.8,19.0,exact_name_team,Joshua O'Garro,Cal State Northridge,1087.0,1.05,0.59,1.64,1995.0,1.24,0.5,1.74,105.3,107.9,-2.6,17.0,1.64,1.05,0.59,1995.0
Big West,Yohan Traore,yohan-traore,Auburn,auburn,SEC,D1,UC Santa Barbara,uc-santa-barbara,2023-24,2022-23,target_conference_common_box,F,83.0,225.0,41.92,exact,29.59,exact,-12.330000000000002,25,9.9,0.2475,2.1,1.4,0.2,0.0,0.1,0.4,0.4,0.192,0.348,0.45,,,,,,,,8.484848484848484,5.656565656565657,0.8080808080808081,0.0,0.404040404040404,1.616161616161616,30,30,28.8,864.0,0.72,14.5,5.1,0.4,0.2,0.4,1.7,0.6299965241571082,19.2,24.2,2.9,0.136,-1.1,,17.92,68.14870259481037,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/auburn/men/2023.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2024.html,missing,,,,,,,,,,,,,,,exact_name_team,Yohan Traore,UC Santa Barbara,2508.0,-0.14,-1.55,-1.69,1442.0,0.4,-1.26,-0.86,104.2,106.7,-2.6,-48.0,-1.69,-0.14,-1.55,1442.0
Big West,Trevon Taylor,trevon-taylor,James Madison,james-madison,Sun Belt,D1,Cal Poly,cal-poly,2021-22,2020-21,target_conference_common_box,G,78.0,210.0,27.2,exact,28.77,exact,1.5700000000000005,7,6.0,0.15,1.7,1.4,0.3,0.3,0.1,0.4,0.417,0.333,0.0,0.5,,,,,,,,11.333333333333334,9.333333333333334,2.0,2.0,0.6666666666666666,2.6666666666666665,27,26,30.2,815.4,0.755,9.0,5.6,1.0,0.7,0.3,1.8,0.6,13.4,16.7,2.1,0.102,-0.2,,13.42,65.5688622754491,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/james-madison/men/2021.html,https://www.sports-reference.com/cbb/schools/cal-poly/men/2022.html,missing,,,,,,,,,,,,,,,exact_name_team,Trevon Taylor,Cal Poly,1791.0,-0.68,0.58,-0.11,1330.0,0.34,-0.18,0.16,91.0,96.3,-5.2,-76.0,-0.11,-0.68,0.58,1330.0
Big West,Andre Kelly,andre-kelly,California,california,PAC 12,D1,UC Santa Barbara,uc-santa-barbara,2022-23,2021-22,target_conference_common_box,F,81.0,255.0,40.79,exact,29.79,exact,-11.0,21,30.2,0.755,13.4,8.4,0.8,0.5,0.6,1.1,0.607,0.5,0.692,0.612,,,,,,,,17.748344370860927,11.125827814569536,1.0596026490066226,0.6622516556291391,0.794701986754967,1.456953642384106,34,34,27.7,941.8,0.6925,9.3,6.5,0.9,0.6,0.7,1.3,0.5698529411764707,16.1,18.6,3.0,0.127,-0.2,,14.740000000000002,66.45708582834331,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/california/men/2022.html,https://www.sports-reference.com/cbb/schools/california-santa-barbara/men/2023.html,exact_name_team,Andre Kelly,California,672.0,1.9,0.71,2.61,1033.0,2.06,0.93,2.99,101.4,97.3,4.1,-20.0,exact_name_team,Andre Kelly,UC Santa Barbara,970.0,0.37,1.33,1.71,1454.0,-0.2,0.37,0.17,108.8,96.1,12.8,204.0,1.71,0.37,1.33,1454.0
Big West,Ty Johnson,ty-johnson2,Loyola Chicago,loyola-chicago,Atlantic 10,D1,UC Davis,uc-davis,2022-23,2021-22,target_conference_common_box,G,75.0,190.0,35.45,exact,29.79,exact,-5.660000000000004,13,4.0,0.1,0.8,0.5,0.3,0.3,0.0,0.5,0.286,0.0,0.429,0.286,,,,,,,,8.0,5.0,3.0,3.0,0.0,5.0,31,31,28.3,877.3000000000001,0.7075,14.5,4.6,2.5,1.8,0.1,3.7,0.5349763872491146,16.7,30.0,2.4,0.109,-1.3,,18.95,65.13473053892216,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/schools/loyola-il/men/2022.html,https://www.sports-reference.com/cbb/schools/california-davis/men/2023.html,missing,,,,,,,,,,,,,,,exact_name_team,Ty Johnson,UC Davis,1667.0,-1.15,1.38,0.23,1521.0,-1.13,0.94,-0.19,101.2,95.6,5.7,48.0,0.23,-1.15,1.38,1521.0
