target_conference,player_name,player_slug,source_school,source_school_slug,source_conference,source_level,destination_school,destination_school_slug,first_big_west_season,source_season,source_stat_source,position,height_in,weight_lbs,source_conf_power,source_conf_power_method,destination_conf_power,destination_conf_power_method,conf_power_delta,source_games,source_mpg,source_minutes_share,source_ppg,source_rpg,source_apg,source_spg,source_bpg,source_topg,source_fg_pct,source_fg3_pct,source_ft_pct,source_efg_pct,source_ts_pct,source_three_rate,source_ft_rate,source_per,source_usg_pct,source_ws,source_bpm,source_pts_per_40,source_reb_per_40,source_ast_per_40,source_stl_per_40,source_blk_per_40,source_tov_per_40,big_west_games,big_west_games_started,big_west_mpg,big_west_minutes,big_west_minutes_share,big_west_ppg,big_west_rpg,big_west_apg,big_west_spg,big_west_bpg,big_west_topg,big_west_ts_pct,big_west_per,big_west_usg_pct,big_west_ws,big_west_ws_per_40,big_west_bpm,big_west_porpag,production_score,impact_score,outcome_tier,source_url,outcome_url,target_evanmiya_match_method,target_evanmiya_player_name,target_evanmiya_team,target_evanmiya_rank,target_evanmiya_obpr,target_evanmiya_dbpr,target_evanmiya_bpr,target_evanmiya_poss,target_evanmiya_box_obpr,target_evanmiya_box_dbpr,target_evanmiya_box_bpr,target_evanmiya_adj_team_off_eff,target_evanmiya_adj_team_def_eff,target_evanmiya_adj_team_eff_margin,target_evanmiya_plus_minus,big_west_bpr,big_west_obpr,big_west_dbpr,big_west_bpr_poss
WCC,Dominick Harris,dominick harris,Gonzaga,gonzaga,WCC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-3,190.0,36.74,exact,34.66,exact,-2.0800000000000054,13,4.5,0.1125,1.5,0.6,0.5,0.1,0.1,0.2,0.389,0.273,1.0,0.472,,,,,,,,13.333333333333334,5.333333333333333,4.444444444444445,0.8888888888888888,0.8888888888888888,1.7777777777777777,24,13,28.5,684.0,0.7125,14.3,3.3,1.0,0.5,0.1,1.9,0.5872207621550591,15.9,25.9,1.8,0.106,1.3,,16.78,73.30324909747293,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,https://www.sports-reference.com/cbb/players/dominick-harris-1.html,exact_name_team,Dominick Harris,Loyola Marymount,1374.0,1.64,-0.88,0.76,1116.0,1.6,-0.81,0.79,109.6,104.0,5.6,9.0,0.76,1.64,-0.88,1116.0
WCC,Justice Hill,justice hill,Louisiana State,louisiana-state,SEC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-0,170.0,41.92,exact,34.66,exact,-7.260000000000005,30,22.7,0.5675,5.6,1.6,2.7,0.9,0.1,1.4,0.29,0.257,0.576,0.355,,,,,,,,9.86784140969163,2.8193832599118944,4.757709251101322,1.5859030837004406,0.1762114537444934,2.4669603524229076,23,20,29.2,671.6,0.73,11.2,1.9,4.2,0.5,0.1,1.9,0.5135730007336757,14.2,22.9,1.5,0.087,-1.7,,14.94,61.48916967509025,Target-conference rotation,https://www.sports-reference.com/cbb/players/justice-hill-1.html,https://www.sports-reference.com/cbb/players/justice-hill-1.html,exact_name_team,Justice Hill,Loyola Marymount,1288.0,1.95,-0.95,0.99,1082.0,2.02,-1.13,0.89,109.7,104.9,4.8,7.0,0.99,1.95,-0.95,1082.0
WCC,Justin Wright,justin wright,North Carolina Central,north-carolina-central,MEAC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-1,210.0,22.52,exact,34.66,exact,12.139999999999995,30,33.4,0.835,16.1,5.1,2.2,1.3,0.1,2.6,0.473,0.414,0.776,0.524,,,,,,,,19.281437125748504,6.107784431137725,2.6347305389221556,1.5568862275449102,0.1197604790419161,3.1137724550898205,29,12,26.4,765.5999999999999,0.6599999999999999,11.1,3.4,1.9,0.5,0.1,1.3,0.5637952052011378,16.4,22.2,2.2,0.114,0.6,,14.58,67.71660649819493,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/justin-wright-2.html,https://www.sports-reference.com/cbb/players/justin-wright-2.html,exact_name_team,Justin Wright,Loyola Marymount,1632.0,1.21,-0.95,0.26,1216.0,1.63,-0.35,1.28,106.3,107.5,-1.2,-65.0,0.26,1.21,-0.95,1216.0
WCC,Lars Thiemann,lars thiemann,California,california,Pac-12,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,F,7-0,248.0,40.74,exact,34.66,exact,-6.080000000000005,31,25.1,0.6275000000000001,9.5,5.4,0.6,0.5,0.6,1.8,0.485,0.0,0.74,0.485,,,,,,,,15.139442231075696,8.605577689243027,0.9561752988047808,0.796812749003984,0.9561752988047808,2.8685258964143423,31,25,21.3,660.3000000000001,0.5325,6.7,4.3,0.4,0.3,0.6,0.8,0.6417624521072798,16.7,15.2,2.2,0.131,0.2,,10.22,55.415162454873645,Target-conference rotation,https://www.sports-reference.com/cbb/players/lars-thiemann-1.html,https://www.sports-reference.com/cbb/players/lars-thiemann-1.html,exact_name_team,Lars Thiemann,Loyola Marymount,1753.0,-0.77,0.79,0.02,1056.0,0.33,-0.27,0.06,103.4,101.5,1.8,-16.0,0.02,-0.77,0.79,1056.0
WCC,Will Johnston,will johnston,Texas–Rio Grande Valley,texas-rio-grande-valley,WAC,D1,Loyola Marymount,loyola-marymount,2023-24,2022-23,target_conference_common_box,G,6-3,180.0,33.13,exact,34.66,exact,1.529999999999994,31,32.0,0.8,14.5,2.2,3.6,0.3,0.1,2.5,0.429,0.438,0.844,0.548,,,,,,,,18.125,2.75,4.5,0.375,0.125,3.125,31,20,28.9,895.9,0.7224999999999999,11.1,2.5,2.7,0.6,0.0,1.4,0.5415690866510539,13.8,21.2,2.2,0.099,-0.2,,14.46,68.26714801444042,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/will-johnston-2.html,https://www.sports-reference.com/cbb/players/will-johnston-2.html,exact_name_team,Will Johnston,Loyola Marymount,859.0,3.18,-1.06,2.13,1427.0,2.27,-0.59,1.68,112.4,105.1,7.3,17.0,2.13,3.18,-1.06,1427.0
WCC,Caleb Stone-Carrawell,caleb stone carrawell,Utah Valley,utah-valley,WAC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-7,215.0,31.41,exact,36.22,exact,4.809999999999999,32,27.7,0.6925,11.7,3.4,1.6,0.3,0.2,1.6,0.397,0.339,0.702,0.458,,,,,,,,16.89530685920578,4.909747292418773,2.3104693140794224,0.4332129963898917,0.2888086642599278,2.3104693140794224,32,30,28.8,921.6,0.72,13.4,2.4,1.4,0.6,0.2,1.6,0.5491803278688525,14.3,25.2,1.7,0.076,0.0,,15.82,67.92418772563177,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,https://www.sports-reference.com/cbb/players/caleb-stone-carrawell-1.html,exact_name_team,Caleb Stone-Carrawell,Loyola Marymount,1703.0,0.1,0.1,0.2,1521.0,0.08,-0.35,-0.27,105.0,97.8,7.2,-2.0,0.2,0.1,0.1,1521.0
WCC,Jan Vide,jan vide,UCLA,ucla,Pac-12,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-6,200.0,41.26,exact,36.22,exact,-5.039999999999999,24,7.3,0.1825,1.9,0.8,0.5,0.2,0.0,0.4,0.38,0.667,0.75,0.4,,,,,,,,10.41095890410959,4.383561643835616,2.73972602739726,1.095890410958904,0.0,2.191780821917808,32,0,19.3,617.6,0.4825,6.3,2.9,2.4,0.7,0.3,1.8,0.5317353139770425,12.9,21.2,1.1,0.069,-0.4,,9.81,43.321299638989174,Limited target-conference role,https://www.sports-reference.com/cbb/players/jan-vide-1.html,https://www.sports-reference.com/cbb/players/jan-vide-1.html,exact_name_team,Jan Vide,Loyola Marymount,1980.0,-1.04,0.69,-0.35,1016.0,-0.55,1.23,0.69,100.6,100.2,0.4,-58.0,-0.35,-1.04,0.69,1016.0
WCC,Jevon Porter,jevon porter,Pepperdine,pepperdine,WCC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,F,6-11,220.0,34.66,exact,36.22,exact,1.5600000000000025,21,31.5,0.7875,16.2,5.9,1.7,0.8,1.0,1.7,0.425,0.298,0.772,0.474,,,,,,,,20.571428571428573,7.492063492063492,2.1587301587301586,1.0158730158730158,1.2698412698412698,2.1587301587301586,31,30,30.9,957.9,0.7725,12.5,7.2,1.9,0.8,1.1,1.9,0.4992012779552716,15.5,24.5,2.2,0.09,1.3,,19.249999999999996,80.37906137184115,Target-conference impact starter,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,exact_name_team,Jevon Porter,Loyola Marymount,1122.0,-0.51,2.0,1.49,1658.0,0.22,1.68,1.89,101.1,97.9,3.1,-55.0,1.49,-0.51,2.0,1658.0
WCC,Matar Diop,matar diop,Nebraska,nebraska,Big Ten,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,F,6-9,213.0,43.67,exact,36.22,exact,-7.450000000000003,19,3.8,0.095,0.8,0.9,0.3,0.2,0.2,0.3,0.5,0.5,0.333,0.542,,,,,,,,8.421052631578947,9.473684210526317,3.1578947368421053,2.1052631578947367,2.1052631578947367,3.1578947368421053,17,3,8.7,147.89999999999998,0.2174999999999999,1.8,2.2,0.4,0.1,0.2,0.7,0.625,10.7,13.1,0.3,0.075,-4.9,,3.4799999999999995,10.442238267148015,Limited target-conference role,https://www.sports-reference.com/cbb/players/matar-diop-1.html,https://www.sports-reference.com/cbb/players/matar-diop-1.html,missing,,,,,,,,,,,,,,,,,,
WCC,MJ Amey,mj amey,San Jose State,san-jose-state,MWC,D1,Loyola Marymount,loyola-marymount,2024-25,2023-24,target_conference_common_box,G,6-5,178.0,38.07,exact,36.22,exact,-1.8500000000000016,32,32.8,0.82,15.7,5.1,3.1,1.6,0.3,1.9,0.425,0.362,0.792,0.51,,,,,,,,19.146341463414636,6.219512195121951,3.780487804878049,1.951219512195122,0.3658536585365854,2.3170731707317076,32,4,20.5,656.0,0.5125,8.6,2.7,0.7,1.3,0.1,0.8,0.5123927550047664,14.8,23.5,1.5,0.092,0.5,,11.56,52.82490974729242,Target-conference rotation,https://www.sports-reference.com/cbb/players/myron-mj-ameyjr-1.html,https://www.sports-reference.com/cbb/players/myron-mj-ameyjr-1.html,missing,,,,,,,,,,,,,,,,,,
WCC,Jalen Shelley,jalen shelley,Southern California,southern-california,Big Ten,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,F,6-8,190.0,45.57,exact,35.95,exact,-9.619999999999996,22,7.6,0.19,2.0,1.4,0.5,0.2,0.3,0.2,0.385,0.176,0.55,0.423,,,,,,,,10.526315789473683,7.36842105263158,2.6315789473684212,1.0526315789473684,1.5789473684210529,1.0526315789473684,25,25,31.1,777.5,0.7775000000000001,13.7,6.6,2.7,0.7,0.6,2.3,0.5558260305095747,16.7,24.4,2.3,0.118,1.7,,19.97,82.66245487364621,Target-conference impact starter,https://www.sports-reference.com/cbb/players/jalen-shelley-1.html,https://www.sports-reference.com/cbb/players/jalen-shelley-1.html,exact_name_team,Jalen Shelley,Loyola Marymount,986.0,0.47,1.44,1.91,1317.0,0.61,0.84,1.45,103.4,101.8,1.6,24.0,1.91,0.47,1.44,1317.0
WCC,Nakyel Shelton,nakyel shelton,Eastern Illinois,eastern-illinois,OVC,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,G,6-3,180.0,24.35,exact,35.95,exact,11.6,29,34.0,0.85,17.0,4.6,2.0,1.6,0.8,2.6,0.432,0.363,0.82,0.496,,,,,,,,20.0,5.411764705882353,2.3529411764705883,1.8823529411764703,0.9411764705882352,3.0588235294117645,28,0,8.9,249.2,0.2225,2.8,0.9,0.4,0.2,0.1,0.4,0.6340579710144928,11.0,15.6,0.6,0.099,-2.9,,3.7199999999999993,16.001805054151625,Limited target-conference role,https://www.sports-reference.com/cbb/players/nakyel-shelton-1.html,https://www.sports-reference.com/cbb/players/nakyel-shelton-1.html,missing,,,,,,,,,,,,,,,,,,
WCC,Rodney Brown,rodney brown,Virginia Tech,virginia-tech,ACC,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,G,6-6,180.0,40.65,exact,35.95,exact,-4.699999999999996,18,15.1,0.3775,4.1,2.1,1.8,0.2,0.1,0.9,0.375,0.424,0.545,0.472,,,,,,,,10.86092715231788,5.562913907284768,4.768211920529802,0.5298013245033113,0.2649006622516556,2.384105960264901,31,30,32.3,1001.3,0.8074999999999999,14.0,2.4,1.7,0.7,0.1,1.5,0.5715218811234487,13.5,21.9,2.5,0.1,0.8,,16.68,80.56859205776172,Target-conference impact starter,https://www.sports-reference.com/cbb/players/rodney-brown-jr-1.html,https://www.sports-reference.com/cbb/players/rodney-brown-jr-1.html,suffix_insensitive_name_team,Rodney Brown Jr.,Loyola Marymount,1314.0,1.33,-0.27,1.05,1665.0,1.53,-0.84,0.69,103.4,103.0,0.5,20.0,1.05,1.33,-0.27,1665.0
WCC,Rokas Jocius,rokas jocius,UCF,ucf,Big 12,D1,Loyola Marymount,loyola-marymount,2025-26,2024-25,target_conference_common_box,C,6-10,260.0,45.35,exact,35.95,exact,-9.4,25,8.6,0.215,2.0,1.6,0.3,0.0,0.2,0.4,0.42,0.154,0.714,0.44,,,,,,,,9.30232558139535,7.441860465116279,1.3953488372093024,0.0,0.9302325581395348,1.8604651162790695,32,15,12.5,400.0,0.3125,3.2,3.0,0.4,0.2,0.3,0.7,0.5908419497784344,11.7,14.1,1.0,0.101,-2.3,,5.58,25.234657039711195,Limited target-conference role,https://www.sports-reference.com/cbb/players/rokas-jocius-1.html,https://www.sports-reference.com/cbb/players/rokas-jocius-1.html,exact_name_team,Rokas Jocius,Loyola Marymount,2376.0,-1.27,-0.09,-1.35,660.0,-1.54,-0.17,-1.71,102.5,105.1,-2.6,-23.0,-1.35,-1.27,-0.09,660.0
WCC,Dez White,dez white,Missouri State,missouri-state,MVC,D1,Oregon State,oregon-state,2025-26,2024-25,target_conference_common_box,G,6-2,176.0,34.04,exact,35.95,exact,1.9100000000000037,31,34.3,0.8574999999999999,14.0,2.8,2.5,1.0,0.3,1.5,0.383,0.371,0.823,0.492,,,,,,,,16.3265306122449,3.2653061224489797,2.915451895043732,1.1661807580174928,0.3498542274052478,1.7492711370262393,30,28,29.6,888.0,0.74,9.7,2.7,2.1,0.9,0.1,1.3,0.5320315928038614,11.0,18.9,1.3,0.059,-0.1,,13.11,64.2870036101083,Target-conference rotation,https://www.sports-reference.com/cbb/players/dez-white-1.html,https://www.sports-reference.com/cbb/players/dez-white-1.html,exact_name_team,Dez White,Oregon State,1771.0,0.97,-0.93,0.04,1492.0,1.03,-0.08,0.95,104.4,111.1,-6.7,-114.0,0.04,0.97,-0.93,1492.0
WCC,Jorge Diaz Graham,jorge diaz graham,Pittsburgh,pittsburgh,ACC,D1,Oregon State,oregon-state,2025-26,2024-25,target_conference_common_box,F,6-11,190.0,40.65,exact,35.95,exact,-4.699999999999996,29,7.2,0.18,3.1,0.9,0.2,0.3,0.1,0.1,0.519,0.476,0.813,0.704,,,,,,,,17.22222222222222,5.0,1.1111111111111112,1.6666666666666663,0.5555555555555556,0.5555555555555556,32,11,17.9,572.8,0.4474999999999999,6.0,3.6,1.0,0.5,1.0,0.8,0.6177924217462932,17.1,17.1,1.8,0.128,4.4,,9.869999999999996,56.04693140794224,Target-conference rotation,https://www.sports-reference.com/cbb/players/jorge-diaz-graham-1.html,https://www.sports-reference.com/cbb/players/jorge-diaz-graham-1.html,exact_name_team,Jorge Diaz Graham,Oregon State,664.0,1.74,1.18,2.92,946.0,1.35,1.55,2.9,107.7,106.4,1.2,-5.0,2.92,1.74,1.18,946.0
WCC,Malcolm Christie,malcolm christie,Oakland,oakland,Horizon,D1,Oregon State,oregon-state,2025-26,2024-25,target_conference_common_box,G,6-5,185.0,28.35,exact,35.95,exact,7.600000000000001,32,20.0,0.5,8.3,1.2,0.4,0.3,0.1,0.6,0.328,0.321,0.698,0.477,,,,,,,,16.6,2.4,0.8,0.6,0.2,1.2,15,0,13.3,199.5,0.3325,4.6,1.0,0.2,0.3,0.1,0.3,0.558252427184466,10.5,18.0,0.3,0.058,-0.5,,5.569999999999999,25.749097472924184,Limited target-conference role,https://www.sports-reference.com/cbb/players/malcolm-christie-1.html,https://www.sports-reference.com/cbb/players/malcolm-christie-1.html,missing,,,,,,,,,,,,,,,,,,
WCC,Noah Amenhauser,noah amenhauser,Coastal Carolina,coastal-carolina,Sun Belt,D1,Oregon State,oregon-state,2025-26,2024-25,target_conference_common_box,C,7-0,250.0,29.29,exact,35.95,exact,6.660000000000004,31,22.3,0.5575,10.8,6.0,0.8,0.3,0.8,1.9,0.557,0.4,0.636,0.566,,,,,,,,19.37219730941704,10.762331838565022,1.4349775784753362,0.5381165919282511,1.4349775784753362,3.408071748878924,29,8,12.2,353.79999999999995,0.305,5.1,2.2,0.4,0.0,0.5,0.8,0.6299407114624506,16.4,21.8,0.8,0.094,-0.7,,6.869999999999999,29.55776173285199,Limited target-conference role,https://www.sports-reference.com/cbb/players/noah-amenhauser-1.html,https://www.sports-reference.com/cbb/players/noah-amenhauser-1.html,exact_name_team,Noah Amenhauser,Oregon State,2245.0,-0.37,-0.66,-1.03,562.0,-0.28,-0.63,-0.91,107.1,113.4,-6.3,-47.0,-1.03,-0.37,-0.66,562.0
WCC,Stephen Olowoniyi,stephen olowoniyi,Southern Indiana,southern-indiana,OVC,D1,Oregon State,oregon-state,2025-26,2024-25,target_conference_common_box,F,6-8,195.0,24.35,exact,35.95,exact,11.6,30,27.0,0.675,13.9,6.8,0.5,0.9,1.1,1.8,0.591,0.0,0.637,0.591,,,,,,,,20.59259259259259,10.074074074074074,0.7407407407407407,1.3333333333333333,1.6296296296296295,2.6666666666666665,8,0,4.6,36.8,0.1149999999999999,1.4,0.5,0.0,0.0,0.3,0.3,0.4289215686274509,5.3,21.7,0.0,-0.039,-8.5,,1.81,3.2310469314079424,Limited target-conference role,https://www.sports-reference.com/cbb/players/stephen-olowoniyi-1.html,https://www.sports-reference.com/cbb/players/stephen-olowoniyi-1.html,missing,,,,,,,,,,,,,,,,,,
WCC,Yaak Yaak,yaak yaak,New Mexico State,new-mexico-state,CUSA,D1,Oregon State,oregon-state,2025-26,2023-24,target_conference_common_box,F,6-11,230.0,32.24,exact,35.95,exact,3.710000000000001,15,3.7,0.0925,0.5,0.7,0.1,0.0,0.1,0.3,0.25,0.0,0.833,0.25,,,,,,,,5.405405405405405,7.567567567567568,1.081081081081081,0.0,1.081081081081081,3.243243243243243,25,9,15.1,377.5,0.3775,6.6,2.2,0.4,0.3,0.5,1.0,0.632183908045977,16.3,22.5,1.1,0.113,0.7,,8.48,40.42418772563177,Limited target-conference role,https://www.sports-reference.com/cbb/players/yaak-yaak-1.html,https://www.sports-reference.com/cbb/players/yaak-yaak-1.html,exact_name_team,Yaak Yaak,Oregon State,2023.0,-0.44,-0.07,-0.51,627.0,0.12,-0.1,0.02,105.7,107.4,-1.7,-33.0,-0.51,-0.44,-0.07,627.0
WCC,Donovan Williams,donovan williams,Oklahoma State,oklahoma-state,Big 12,D1,Pacific,pacific,2022-23,2021-22,target_conference_common_box,G,6-5,200.0,46.04,exact,36.74,exact,-9.299999999999995,9,10.4,0.26,3.1,1.6,0.2,0.7,0.0,0.4,0.4,0.444,0.571,0.5,,,,,,,,11.923076923076923,6.153846153846153,0.7692307692307692,2.692307692307692,0.0,1.5384615384615383,30,27,23.0,690.0,0.575,7.1,3.6,1.0,0.5,0.1,0.8,0.4916897506925207,11.3,17.9,1.1,0.063,-2.0,,10.339999999999998,45.379061371841146,Target-conference rotation,https://www.sports-reference.com/cbb/players/donovan-williams-4.html,https://www.sports-reference.com/cbb/players/donovan-williams-4.html,exact_name_team,Donovan Williams,Pacific,2380.0,0.31,-1.77,-1.46,1142.0,-0.61,-0.65,-1.26,107.3,110.0,-2.7,-87.0,-1.46,0.31,-1.77,1142.0
WCC,Jordan Ivy-Curry,jordan ivy curry,UTSA,utsa,CUSA,D1,Pacific,pacific,2022-23,2021-22,target_conference_common_box,G,6-2,170.0,32.18,exact,36.74,exact,4.560000000000002,21,27.7,0.6925,13.9,2.3,2.3,0.9,0.1,2.4,0.347,0.338,0.804,0.424,,,,,,,,20.072202166064983,3.32129963898917,3.32129963898917,1.2996389891696751,0.1444043321299639,3.4657039711191335,33,7,20.0,660.0,0.5,10.3,2.6,1.5,0.5,0.0,1.2,0.5537634408602151,17.6,26.9,1.8,0.107,0.5,,12.920000000000002,54.79241877256318,Target-conference rotation,https://www.sports-reference.com/cbb/players/jordan-ivy-curry-1.html,https://www.sports-reference.com/cbb/players/jordan-ivy-curry-1.html,exact_name_team,Jordan Ivy-Curry,Pacific,1190.0,2.21,-1.01,1.19,1102.0,1.27,-0.37,0.9,108.6,104.9,3.7,-1.0,1.19,2.21,-1.01,1102.0
WCC,Judson Martindale,judson martindale,Holy Cross,holy-cross,Patriot,D1,Pacific,pacific,2022-23,2021-22,target_conference_common_box,G,6-6,205.0,25.2,exact,36.74,exact,11.540000000000004,31,24.1,0.6025,8.2,3.3,0.9,0.6,0.6,1.8,0.4,0.339,0.714,0.489,,,,,,,,13.609958506224066,5.477178423236515,1.4937759336099583,0.9958506224066388,0.9958506224066388,2.987551867219917,33,19,20.4,673.1999999999999,0.51,6.5,2.4,1.1,0.4,0.4,1.4,0.6000738552437224,11.4,17.1,1.0,0.057,-1.1,,8.809999999999999,41.13718411552347,Limited target-conference role,https://www.sports-reference.com/cbb/players/judson-martindale-1.html,https://www.sports-reference.com/cbb/players/judson-martindale-1.html,exact_name_team,Judson Martindale,Pacific,1786.0,-0.01,-0.04,-0.05,1176.0,-0.57,0.09,-0.49,106.4,102.0,4.4,-25.0,-0.05,-0.01,-0.04,1176.0
WCC,Keylan Boone,keylan boone,Oklahoma State,oklahoma-state,Big 12,D1,Pacific,pacific,2022-23,2021-22,target_conference_common_box,G,6-8,200.0,46.04,exact,36.74,exact,-9.299999999999995,27,17.9,0.4474999999999999,6.0,3.3,0.5,0.6,0.5,0.9,0.369,0.316,0.833,0.49,,,,,,,,13.40782122905028,7.374301675977654,1.11731843575419,1.340782122905028,1.11731843575419,2.011173184357542,27,20,23.1,623.7,0.5775,13.9,4.2,0.8,0.6,0.4,1.1,0.6113652357494722,23.1,27.6,2.5,0.159,4.4,,17.55,75.48736462093864,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,https://www.sports-reference.com/cbb/players/keylan-boone-1.html,exact_name_team,Keylan Boone,Pacific,625.0,2.05,0.66,2.71,1054.0,2.69,0.3,2.99,105.9,102.3,3.6,-32.0,2.71,2.05,0.66,1054.0
WCC,Tyler Beard,tyler beard,Georgetown,georgetown,Big East,D1,Pacific,pacific,2022-23,2021-22,target_conference_common_box,G,6-2,180.0,42.2,exact,36.74,exact,-5.460000000000001,30,12.3,0.3075,3.0,1.4,1.3,0.3,0.1,1.2,0.333,0.281,0.743,0.389,,,,,,,,9.75609756097561,4.5528455284552845,4.227642276422764,0.975609756097561,0.3252032520325203,3.902439024390244,32,11,22.2,710.4,0.5549999999999999,9.1,2.6,2.6,0.7,0.1,1.7,0.5833333333333333,16.8,21.8,1.7,0.098,1.1,,12.45,60.02707581227437,Target-conference rotation,https://www.sports-reference.com/cbb/players/tyler-beard-1.html,https://www.sports-reference.com/cbb/players/tyler-beard-1.html,exact_name_team,Tyler Beard,Pacific,1163.0,1.63,-0.38,1.25,1176.0,1.23,-0.11,1.12,106.7,104.6,2.2,-21.0,1.25,1.63,-0.38,1176.0
WCC,Burke Smith,burke smith,Boise State,boise-state,MWC,D1,Pacific,pacific,2023-24,2022-23,target_conference_common_box,F,6-11,212.0,38.01,exact,34.66,exact,-3.3500000000000014,10,3.4,0.0849999999999999,0.9,1.1,0.1,0.1,0.0,0.0,0.25,0.25,0.4,0.292,,,,,,,,10.588235294117649,12.941176470588236,1.1764705882352942,1.1764705882352942,0.0,0.0,30,1,11.4,342.0,0.285,4.2,2.0,0.5,0.4,0.2,0.4,0.553213909378293,15.2,19.5,0.6,0.065,-2.6,,6.169999999999999,22.075812274368232,Limited target-conference role,https://www.sports-reference.com/cbb/players/burke-smith-1.html,https://www.sports-reference.com/cbb/players/burke-smith-1.html,exact_name_team,Burke Smith,Pacific,2938.0,-1.3,-2.39,-3.68,552.0,0.05,-0.32,-0.26,91.2,122.6,-31.4,-177.0,-3.68,-1.3,-2.39,552.0
WCC,Lesown Hallums,lesown hallums,South Carolina State,south-carolina-state,MEAC,D1,Pacific,pacific,2023-24,2022-23,target_conference_common_box,G,6-2,180.0,22.52,exact,34.66,exact,12.139999999999995,24,26.5,0.6625,10.6,3.2,2.0,1.0,0.3,2.5,0.447,0.405,0.667,0.486,,,,,,,,16.0,4.830188679245283,3.018867924528302,1.509433962264151,0.4528301886792453,3.7735849056603774,31,18,17.9,554.9,0.4474999999999999,6.2,1.6,0.9,0.7,0.0,1.0,0.5201342281879194,11.1,20.5,0.1,0.011,-6.1,,7.94,21.886281588447655,Limited target-conference role,https://www.sports-reference.com/cbb/players/lesown-hallums-1.html,https://www.sports-reference.com/cbb/players/lesown-hallums-1.html,suffix_insensitive_name_team,Lesown Hallums Jr.,Pacific,2904.0,-1.91,-1.51,-3.42,912.0,-1.77,-1.08,-2.86,90.4,111.1,-20.6,-217.0,-3.42,-1.91,-1.51,912.0
WCC,Elijah Fisher,elijah fisher,DePaul,depaul,Big East,D1,Pacific,pacific,2024-25,2023-24,target_conference_common_box,G,6-6,190.0,43.06,exact,36.22,exact,-6.840000000000003,32,31.8,0.795,10.2,3.8,1.4,0.8,0.3,1.6,0.52,0.263,0.722,0.541,,,,,,,,12.830188679245282,4.779874213836478,1.7610062893081762,1.0062893081761006,0.3773584905660377,2.0125786163522013,33,33,33.7,1112.1,0.8425,15.7,4.8,1.5,0.7,0.3,2.7,0.5789085545722714,15.5,24.9,2.3,0.082,-1.1,,19.459999999999997,76.34476534296029,Target-conference starter/plus rotation,https://www.sports-reference.com/cbb/players/elijah-fisher-1.html,https://www.sports-reference.com/cbb/players/elijah-fisher-1.html,exact_name_team,Elijah Fisher,Pacific,2188.0,-0.38,-0.49,-0.87,1802.0,0.48,0.09,0.57,97.6,108.2,-10.6,-308.0,-0.87,-0.38,-0.49,1802.0
WCC,Jazz Gardner,jazz gardner,Nevada,nevada,MWC,D1,Pacific,pacific,2024-25,2023-24,target_conference_common_box,C,7-0,225.0,38.07,exact,36.22,exact,-1.8500000000000016,20,6.5,0.1625,2.5,2.0,0.2,0.1,0.2,0.5,0.449,0.182,0.444,0.469,,,,,,,,15.384615384615383,12.307692307692308,1.2307692307692308,0.6153846153846154,1.2307692307692308,3.076923076923077,33,27,17.6,580.8000000000001,0.44,4.6,3.8,0.4,0.2,0.6,0.6,0.6020942408376962,13.7,12.9,1.2,0.084,-2.7,,7.8,32.481949458483754,Limited target-conference role,https://www.sports-reference.com/cbb/players/jazz-gardner-1.html,https://www.sports-reference.com/cbb/players/jazz-gardner-1.html,exact_name_team,Jazz Gardner,Pacific,2701.0,-2.13,-0.24,-2.37,892.0,-1.46,-0.59,-2.05,96.8,104.9,-8.1,-146.0,-2.37,-2.13,-0.24,892.0
