first_wcc_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2025-26,Pacific,pacific,Jaion Pitt,jaion pitt,FR,F,6-7,230,https://www.sports-reference.com/cbb/players/jaion-pitt-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Pacific,pacific,Justin Rochelin,justin rochelin,JR,G,6-5,200,https://www.sports-reference.com/cbb/players/justin-rochelin-2.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,2024-25,UC San Diego,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Pacific,pacific,Kajus Kublickas,kajus kublickas,JR,G,6-2,171,https://www.sports-reference.com/cbb/players/kajus-kublickas-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,2024-25,Florida,SEC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Pacific,pacific,KC Ibekwe,kc ibekwe,SR,C,6-10,287,https://www.sports-reference.com/cbb/players/kc-ibekwe-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,2024-25,Washington,Big Ten,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Pacific,pacific,Kellen Hampton,kellen hampton,FR,F,6-7,205,https://www.sports-reference.com/cbb/players/kellen-hampton-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Pacific,pacific,Kris Keinys,kris keinys,JR,F,6-8,215,https://www.sports-reference.com/cbb/players/kris-keinys-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,returning_same_roster,cached,2024-25,Pacific,WCC,D1,FALSE,,returning_or_freshman
2025-26,Pacific,pacific,Noah Budu,noah budu,SO,G,6-1,209,https://www.sports-reference.com/cbb/players/noah-budu-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Pacific,pacific,TJ Wainwright,tj wainwright,SR,G,6-3,180,https://www.sports-reference.com/cbb/players/tj-wainwright-1.html,data/cache/sports_reference_wcc_schools/pacific_2026.html,not_on_previous_roster,cached,2024-25,Long Beach State,Big West,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2021-22,Pepperdine,pepperdine,Braun Hartfield,braun hartfield,SR,G,6-6,185,https://www.sports-reference.com/cbb/players/braun-hartfield-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Carson Basham,carson basham,FR,C,6-10,240,https://www.sports-reference.com/cbb/players/carson-basham-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Darryl Polk,darryl polk,SR,G,5-9,155,https://www.sports-reference.com/cbb/players/darryl-polkjr-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Houston Mallette,houston mallette,FR,G,6-5,185,https://www.sports-reference.com/cbb/players/houston-mallette-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Jade' Smith,jade smith,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/jade-smith-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Jan Zidek,jan zidek,JR,F,6-9,230,https://www.sports-reference.com/cbb/players/jan-zidek-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,2020-21,Pepperdine,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Jay Yoon,jay yoon,SR,G,6-4,195,https://www.sports-reference.com/cbb/players/jay-yoon-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,2020-21,Pepperdine,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Keith Fisher,keith fisher,SR,F,6-8,215,https://www.sports-reference.com/cbb/players/keith-fisher-iii-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Kendall Munson,kendall munson,SO,F,6-8,210,https://www.sports-reference.com/cbb/players/kendall-munson-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Majok Deng,majok deng,SO,G,6-5,190,https://www.sports-reference.com/cbb/players/majok-deng-2.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,2020-21,Pepperdine,WCC,D1,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Maxwell Lewis,maxwell lewis,FR,F,6-7,195,https://www.sports-reference.com/cbb/players/maxwell-lewis-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Mike Mitchell,mike mitchell,FR,G,6-2,185,https://www.sports-reference.com/cbb/players/mike-mitchelljr-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,cached,,,,,FALSE,,needs_prior_roster_cache
2021-22,Pepperdine,pepperdine,Victor Ohia Obioha,victor ohia obioha,SR,C,6-9,205,https://www.sports-reference.com/cbb/players/victor-ohiaobioha-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2022.html,no_previous_team_cache,not_cached,,,,,FALSE,,needs_prior_roster_cache
2022-23,Pepperdine,pepperdine,Boubacar Coulibaly,boubacar coulibaly,JR,F,6-10,195,https://www.sports-reference.com/cbb/players/boubacar-coulibaly-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,2021-22,Southern California,Pac-12,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2022-23,Pepperdine,pepperdine,Carson Basham,carson basham,SO,C,6-10,240,https://www.sports-reference.com/cbb/players/carson-basham-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Houston Mallette,houston mallette,SO,G,6-5,185,https://www.sports-reference.com/cbb/players/houston-mallette-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Jalen Pitre,jalen pitre,FR,F,6-8,220,https://www.sports-reference.com/cbb/players/jalen-pitre-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Jan Zidek,jan zidek,SR,F,6-9,230,https://www.sports-reference.com/cbb/players/jan-zidek-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Jay Yoon,jay yoon,SR,G,6-4,195,https://www.sports-reference.com/cbb/players/jay-yoon-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Jevon Porter,jevon porter,FR,F,6-11,220,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Majok Deng,majok deng,JR,G,6-5,190,https://www.sports-reference.com/cbb/players/majok-deng-2.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Malik Moore,malik moore,FR,G,6-5,185,https://www.sports-reference.com/cbb/players/malik-moore-3.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Maxwell Lewis,maxwell lewis,SO,F,6-7,195,https://www.sports-reference.com/cbb/players/maxwell-lewis-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Mike Mitchell,mike mitchell,SO,G,6-2,185,https://www.sports-reference.com/cbb/players/mike-mitchelljr-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,returning_same_roster,cached,2021-22,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Paul Jordan,paul jordan,FR,F,6-6,200,https://www.sports-reference.com/cbb/players/paul-jordan-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2022-23,Pepperdine,pepperdine,Sekou Gassama,sekou gassama,FR,F,6-9,210,https://www.sports-reference.com/cbb/players/aladji-gassama-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2023.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Boubacar Coulibaly,boubacar coulibaly,JR,F,6-10,195,https://www.sports-reference.com/cbb/players/boubacar-coulibaly-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Cord Stansberry,cord stansberry,SO,G,6-3,175,https://www.sports-reference.com/cbb/players/cord-stansberry-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,2022-23,Did not play - redshirt,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Pepperdine,pepperdine,Curtis Williams,curtis williams,FR,G,6-6,180,https://www.sports-reference.com/cbb/players/curtis-williams-9.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,David Mager,david mager,SO,G,6-3,175,https://www.sports-reference.com/cbb/players/david-mager-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,2022-23,Did not play - redshirt,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Pepperdine,pepperdine,Ethan Anderson,ethan anderson,SR,G,6-1,210,https://www.sports-reference.com/cbb/players/ethan-anderson-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,2022-23,Wyoming,MWC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2023-24,Pepperdine,pepperdine,Houston Mallette,houston mallette,JR,G,6-5,185,https://www.sports-reference.com/cbb/players/houston-mallette-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Jalen Pitre,jalen pitre,SO,F,6-8,220,https://www.sports-reference.com/cbb/players/jalen-pitre-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Jevon Porter,jevon porter,SO,F,6-11,220,https://www.sports-reference.com/cbb/players/jevon-porter-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,John Squire,john squire,FR,F,6-8,220,https://www.sports-reference.com/cbb/players/john-squire-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Malik Moore,malik moore,SO,G,6-5,185,https://www.sports-reference.com/cbb/players/malik-moore-3.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Michael Ajayi,michael ajayi,JR,G,6-7,220,https://www.sports-reference.com/cbb/players/michael-ajayi-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,2022-23,Did not play - juco,,JUCO,TRUE,find_source_stats_or_review,possible_transfer
2023-24,Pepperdine,pepperdine,Nils Cooper,nils cooper,FR,G,6-5,170,https://www.sports-reference.com/cbb/players/nils-cooper-2.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Paul Jordan,paul jordan,SO,F,6-6,200,https://www.sports-reference.com/cbb/players/paul-jordan-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2023-24,Pepperdine,pepperdine,Sekou Gassama,sekou gassama,SO,F,6-9,210,https://www.sports-reference.com/cbb/players/aladji-gassama-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2024.html,returning_same_roster,cached,2022-23,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,Alex Leiba,alex leiba,SR,C,6-10,245,https://www.sports-reference.com/cbb/players/alex-leiba-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Did not play - non-major team,,D2,TRUE,find_source_stats_or_review,possible_transfer
2024-25,Pepperdine,pepperdine,Alonso Faure,alonso faure,SR,F,6-10,225,https://www.sports-reference.com/cbb/players/alonso-faure-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Loyola (MD),Patriot,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Pepperdine,pepperdine,Boubacar Coulibaly,boubacar coulibaly,SR,F,6-10,195,https://www.sports-reference.com/cbb/players/boubacar-coulibaly-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,returning_same_roster,cached,2023-24,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,Danilo Dozic,danilo dozic,FR,F,6-10,215,https://www.sports-reference.com/cbb/players/danilo-dozic-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,David Mager,david mager,JR,G,6-3,175,https://www.sports-reference.com/cbb/players/david-mager-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,returning_same_roster,cached,2023-24,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,Dovydas Butka,dovydas butka,SO,F,6-9,215,https://www.sports-reference.com/cbb/players/dovydas-butka-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2024-25,Pepperdine,pepperdine,Jaxon Olvera,jaxon olvera,FR,G,6-5,190,https://www.sports-reference.com/cbb/players/jaxon-olvera-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,Kyle Braun,kyle braun,JR,G,6-3,180,https://www.sports-reference.com/cbb/players/kyle-braun-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Did not play - dnp,,NO_STATS,TRUE,find_source_stats_or_review,possible_transfer
2024-25,Pepperdine,pepperdine,Mike Saunders,mike saunders,SR,G,6-0,190,https://www.sports-reference.com/cbb/players/mike-saundersjr-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,McNeese State,Southland,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Pepperdine,pepperdine,Moe Odum,moe odum,JR,G,6-1,160,https://www.sports-reference.com/cbb/players/moe-odum-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Pacific,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Pepperdine,pepperdine,Stefan Todorovic,stefan todorovic,SR,F,6-8,190,https://www.sports-reference.com/cbb/players/stefan-todorovic-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,San Francisco,WCC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2024-25,Pepperdine,pepperdine,Taj Au-Duke,taj au duke,FR,G,6-3,180,https://www.sports-reference.com/cbb/players/taj-au-duke-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2024-25,Pepperdine,pepperdine,Zion Bethea,zion bethea,JR,G,6-3,205,https://www.sports-reference.com/cbb/players/zion-bethea-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2025.html,not_on_previous_roster,cached,2023-24,Delaware,CAA,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Pepperdine,pepperdine,Aaron Clark,aaron clark,JR,G,6-6,195,https://www.sports-reference.com/cbb/players/aaron-clark-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2026.html,not_on_previous_roster,cached,2023-24,Wake Forest,ACC,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_transfer
2025-26,Pepperdine,pepperdine,Anto Balian,anto balian,FR,G,6-2,200,https://www.sports-reference.com/cbb/players/anto-balian-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2026.html,not_on_previous_roster,cached,,,,,FALSE,,returning_or_freshman
2025-26,Pepperdine,pepperdine,Danilo Dozic,danilo dozic,SO,F,6-10,215,https://www.sports-reference.com/cbb/players/danilo-dozic-1.html,data/cache/sports_reference_wcc_schools/pepperdine_2026.html,returning_same_roster,cached,2024-25,Pepperdine,WCC,D1,FALSE,,returning_or_freshman
