first_big_west_season,destination_school,destination_school_slug,player_name,player_key,class,position,height,weight,sports_reference_player_url,roster_cache_path,previous_team_roster_status,already_in_inbound_transfers,already_in_inbound_same_program,inbound_matched_first_big_west_season,inbound_source_school,inbound_source_level,model_ready_playable,model_source_level,profile_cache_status,profile_prior_season,profile_prior_school,profile_prior_conf,profile_prior_level_guess,profile_transfer_candidate,candidate_action,audit_status
2021-22,UC Riverside,uc-riverside,Callum McRae,callum mcrae,JR,C,7-1,275,https://www.sports-reference.com/cbb/players/callum-mcrae-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Daniel Mading,daniel mading,SR,F,6-9,200,https://www.sports-reference.com/cbb/players/daniel-mading-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Dominick Pickett,dominick pickett,SR,G,6-3,210,https://www.sports-reference.com/cbb/players/dominick-pickett-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Dragan Elkaz,dragan elkaz,SR,G,6-5,205,https://www.sports-reference.com/cbb/players/dragan-elkaz-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Flynn Cameron,flynn cameron,JR,G,6-3,210,https://www.sports-reference.com/cbb/players/flynn-cameron-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,J.P. Moorman,j p moorman,SR,F,6-7,205,https://www.sports-reference.com/cbb/players/jp-moorman-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,TRUE,TRUE,2021-22,Temple,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2021-22,UC Riverside,uc-riverside,Jaylen Cross,jaylen cross,SO,G,6-4,185,https://www.sports-reference.com/cbb/players/jaylen-cross-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Jhaylon Martinez,jhaylon martinez,FR,C,6-11,260,https://www.sports-reference.com/cbb/players/jhaylon-martinez-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,TRUE,TRUE,2021-22,UNLV,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2021-22,UC Riverside,uc-riverside,Kobe Jerome,kobe jerome,FR,G,6-4,190,https://www.sports-reference.com/cbb/players/kobe-jerome-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Niyi Olabode,niyi olabode,FR,F,6-5,205,https://www.sports-reference.com/cbb/players/niyi-olabode-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Quinton Ford,quinton ford,SO,G,6-3,185,https://www.sports-reference.com/cbb/players/quinton-ford-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Wil Tattersall,wil tattersall,SO,G,6-7,198,https://www.sports-reference.com/cbb/players/wil-tattersall-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2021-22,UC Riverside,uc-riverside,Zyon Pullin,zyon pullin,JR,G,6-4,195,https://www.sports-reference.com/cbb/players/zyon-pullin-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2022.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC Riverside,uc-riverside,Anthony Bell,anthony bell,JR,G,6-1,165,https://www.sports-reference.com/cbb/players/anthony-bell-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2022-23,UC Riverside,uc-riverside,Jamal Hartwell,jamal hartwell,SR,G,5-10,155,https://www.sports-reference.com/cbb/players/jamal-hartwell-ii-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,George Mason,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Riverside,uc-riverside,Kyle Owens,kyle owens,SR,F,6-8,205,https://www.sports-reference.com/cbb/players/kyle-owens-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,Montana,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Riverside,uc-riverside,Lachlan Olbrich,lachlan olbrich,FR,F,6-10,235,https://www.sports-reference.com/cbb/players/lachlan-olbrich-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Riverside,uc-riverside,Luke Turner,luke turner,SO,F,6-7,195,https://www.sports-reference.com/cbb/players/luke-turner-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,TRUE,TRUE,2022-23,Wofford,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC Riverside,uc-riverside,Nate Pickens,nate pickens,FR,G,6-4,175,https://www.sports-reference.com/cbb/players/nate-pickens-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC Riverside,uc-riverside,Vladimer Salaridze,vladimer salaridze,SO,F,6-7,225,https://www.sports-reference.com/cbb/players/vladimer-salaridze-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2023.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,Did not play - juco,,JUCO,TRUE,add_transfer_row_and_find_juco_source_stats,possible_missing_transfer
2023-24,UC Riverside,uc-riverside,Barrington Hargress,barrington hargress,FR,G,6-0,195,https://www.sports-reference.com/cbb/players/barrington-hargress-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,UC Riverside,uc-riverside,Benjamin Griscti,benjamin griscti,JR,C,6-11,220,https://www.sports-reference.com/cbb/players/benjamin-griscti-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2022-23,Incarnate Word,Southland,D1,TRUE,add_transfer_row_and_d1_source_stats,possible_missing_transfer
2023-24,UC Riverside,uc-riverside,Chip Brunt,chip brunt,FR,G,6-4,165,https://www.sports-reference.com/cbb/players/chip-brunt-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Gulf Coast State College,JUCO,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,UC Riverside,uc-riverside,Clancy Bird,clancy bird,FR,F,6-9,200,https://www.sports-reference.com/cbb/players/clancy-bird-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,TRUE,TRUE,2023-24,Seattle,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2023-24,UC Riverside,uc-riverside,Isaiah Moses,isaiah moses,SO,G,6-1,165,https://www.sports-reference.com/cbb/players/isaiah-moses-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,FALSE,TRUE,2022-23,Alaska Anchorage,D2,FALSE,,cached,2022-23,Did not play - juco,,JUCO,TRUE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2023-24,UC Riverside,uc-riverside,Jayden Mojica,jayden mojica,FR,G,6-2,180,https://www.sports-reference.com/cbb/players/jayden-mojica-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2023-24,UC Riverside,uc-riverside,Kaleb Smith,kaleb smith,FR,F,6-8,200,https://www.sports-reference.com/cbb/players/kaleb-smith-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2024.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Riverside,uc-riverside,Gavin Davis,gavin davis,JR,G,6-5,180,https://www.sports-reference.com/cbb/players/gavin-davis-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2025.html,had_previous_team_cache,FALSE,TRUE,2023-24,West Los Angeles College,JUCO,FALSE,,cached,,,,,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC Riverside,uc-riverside,Jack Whitbourn,jack whitbourn,FR,C,6-10,250,https://www.sports-reference.com/cbb/players/jack-whitbourn-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2025.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2024-25,UC Riverside,uc-riverside,Joel Armotrading,joel armotrading,JR,C,6-10,225,https://www.sports-reference.com/cbb/players/joel-armotrading-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Cal Poly,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Riverside,uc-riverside,Parker Strauss,parker strauss,FR,G,6-3,180,https://www.sports-reference.com/cbb/players/parker-strauss-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Northwestern,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC Riverside,uc-riverside,Rikus Schulte,rikus schulte,SO,F,6-9,240,https://www.sports-reference.com/cbb/players/rikus-schulte-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2025.html,had_previous_team_cache,TRUE,TRUE,2024-25,Davidson,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Amaury McKinney,amaury mckinney,FR,F,6-6,200,https://www.sports-reference.com/cbb/players/amaury-mckinney-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Riverside,uc-riverside,Andrew Henderson,andrew henderson,SR,G,6-5,210,https://www.sports-reference.com/cbb/players/andrew-henderson-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Cal State San Bernardino,D2,TRUE,D2,cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Ben Waller,ben waller,FR,G,6-6,185,https://www.sports-reference.com/cbb/players/ben-waller-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Riverside,uc-riverside,BJ Kolly,bj kolly,SR,F,6-10,235,https://www.sports-reference.com/cbb/players/bj-kolly-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Riverside,uc-riverside,Daniel Tobiloba,daniel tobiloba,JR,C,7-0,238,https://www.sports-reference.com/cbb/players/daniel-tobiloba-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,South Florida,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,De'Undrae Perteete,de undrae perteete,SO,G,6-5,200,https://www.sports-reference.com/cbb/players/deundrae-perteete-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Westmont,D2,TRUE,D2,cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Denzel Hines,denzel hines,JR,F,6-7,205,https://www.sports-reference.com/cbb/players/denzel-hines-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Coastal Carolina,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Dylan Godfrey,dylan godfrey,JR,F,6-8,205,https://www.sports-reference.com/cbb/players/dylan-godfrey-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Canisius,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,EJ Spillman,ej spillman,FR,G,6-4,200,https://www.sports-reference.com/cbb/players/ej-spillman-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Riverside,uc-riverside,Gavin Haase,gavin haase,FR,G,6-0,,https://www.sports-reference.com/cbb/players/gavin-haase-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC Riverside,uc-riverside,Jailen Daniel-Dalton,jailen daniel dalton,SR,F,6-6,220,https://www.sports-reference.com/cbb/players/jailen-daniel-dalton-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,San Francisco State,D2,TRUE,D2,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Marqui Worthy,marqui worthy,JR,G,6-3,185,https://www.sports-reference.com/cbb/players/marqui-worthy-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Massachusetts,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Osiris Grady,osiris grady,JR,F,6-9,215,https://www.sports-reference.com/cbb/players/osiris-grady-1.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Utah Valley,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC Riverside,uc-riverside,Tyler Jones,tyler jones,SO,G,6-2,,https://www.sports-reference.com/cbb/players/tyler-jones-6.html,data/cache/sports_reference_big_west_schools/uc-riverside_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2022-23,UC San Diego,uc-san-diego,Bryce Pope,bryce pope,JR,G,6-3,185,https://www.sports-reference.com/cbb/players/bryce-pope-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Camden McCormick,camden mccormick,FR,G,6-3,190,https://www.sports-reference.com/cbb/players/camden-mccormick-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Emmanuel Tshimanga,emmanuel tshimanga,JR,C,7-0,300,https://www.sports-reference.com/cbb/players/emmanuel-tshimanga-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,TRUE,TRUE,2022-23,UC Irvine,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2022-23,UC San Diego,uc-san-diego,Francis Nwaokorie,francis nwaokorie,SO,F,6-7,220,https://www.sports-reference.com/cbb/players/francis-nwaokorie-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,2021-22,UC San Diego,Big West,D1,FALSE,add_transfer_row_and_d1_source_stats,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,J'Raan Brooks,j raan brooks,SR,F,6-9,220,https://www.sports-reference.com/cbb/players/jraan-brooks-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Jace Roquemore,jace roquemore,JR,G,6-5,160,https://www.sports-reference.com/cbb/players/jace-roquemore-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Jake Kosakowski,jake kosakowski,JR,F,6-6,202,https://www.sports-reference.com/cbb/players/jake-kosakowski-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Justin DeGraaf,justin degraaf,SO,F,6-7,210,https://www.sports-reference.com/cbb/players/justin-degraaf-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Quin Patterson,quin patterson,FR,G,6-7,205,https://www.sports-reference.com/cbb/players/quin-patterson-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Roddie Anderson,roddie anderson,FR,G,6-2,190,https://www.sports-reference.com/cbb/players/roddie-anderson-iii-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2022-23,UC San Diego,uc-san-diego,Vuk Vulikic,vuk vulikic,JR,G,6-4,192,https://www.sports-reference.com/cbb/players/vuk-vulikic-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2023.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC San Diego,uc-san-diego,Aidan Burke,aidan burke,SO,G,6-3,190,https://www.sports-reference.com/cbb/players/aidan-burke-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC San Diego,uc-san-diego,Aniwaniwa Tait-Jones,aniwaniwa tait jones,SR,F,6-6,200,https://www.sports-reference.com/cbb/players/aniwaniwa-tait-jones-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,TRUE,2023-24,Hawaii–Hilo,D2,FALSE,,cached,2023-24,UC San Diego,Big West,D1,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC San Diego,uc-san-diego,Cade Pendleton,cade pendleton,JR,F,6-10,210,https://www.sports-reference.com/cbb/players/cade-pendleton-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC San Diego,uc-san-diego,Chris Howell,chris howell,JR,G,6-6,185,https://www.sports-reference.com/cbb/players/chris-howell-3.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Saint Mary's,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC San Diego,uc-san-diego,Hayden Gray,hayden gray,SR,G,6-4,190,https://www.sports-reference.com/cbb/players/hayden-gray-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,TRUE,2023-24,Azusa Pacific,D2,FALSE,,cached,2023-24,UC San Diego,Big West,D1,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC San Diego,uc-san-diego,Jasen Brooks,jasen brooks,SO,G,6-0,195,https://www.sports-reference.com/cbb/players/jasen-brooks-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC San Diego,uc-san-diego,Justin Rochelin,justin rochelin,SO,G,6-5,200,https://www.sports-reference.com/cbb/players/justin-rochelin-2.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Oregon State,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC San Diego,uc-san-diego,Maximo Milovich,maximo milovich,SR,C,6-8,213,https://www.sports-reference.com/cbb/players/maximo-milovich-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Biola,D2,TRUE,D2,cached,2023-24,Did not play - non-major team,,D2,TRUE,already_in_transfer_table,already_in_transfer_table
2024-25,UC San Diego,uc-san-diego,Milos Vicentic,milos vicentic,SR,F,6-7,220,https://www.sports-reference.com/cbb/players/milos-vicentic-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,McKendree,D2,TRUE,D2,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC San Diego,uc-san-diego,Nordin Kapic,nordin kapic,JR,F,6-8,245,https://www.sports-reference.com/cbb/players/nordin-kapic-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,TRUE,TRUE,2024-25,Lynn,D2,TRUE,D2,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2024-25,UC San Diego,uc-san-diego,Ryder Elisaldez,ryder elisaldez,FR,G,6-3,175,https://www.sports-reference.com/cbb/players/ryder-elisaldez-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2024-25,UC San Diego,uc-san-diego,Tyler McGhie,tyler mcghie,SR,G,6-5,195,https://www.sports-reference.com/cbb/players/tyler-mcghie-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,TRUE,2023-24,Southern Nazarene,D2,FALSE,,cached,2023-24,UC San Diego,Big West,D1,FALSE,already_in_transfer_table_check_lagged_outcome,already_in_transfer_table_different_first_season
2024-25,UC San Diego,uc-san-diego,Yaqub Mir,yaqub mir,SO,G,6-2,175,https://www.sports-reference.com/cbb/players/yaqub-mir-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2025.html,no_previous_team_cache,FALSE,FALSE,,,,FALSE,,not_cached,,,,,FALSE,fetch_or_review_player_profile,needs_prior_roster_cache
2025-26,UC San Diego,uc-san-diego,Alex Chaikin,alex chaikin,SO,G,6-4,170,https://www.sports-reference.com/cbb/players/alex-chaikin-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Lafayette,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Bol Dengdit,bol dengdit,JR,F,6-11,200,https://www.sports-reference.com/cbb/players/bol-dengdit-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Portland,D1,TRUE,D1,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Christopher Cox,christopher cox,SO,G,6-8,208,https://www.sports-reference.com/cbb/players/christopher-cox-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,FALSE,FALSE,,,,FALSE,,cached,,,,,FALSE,manual_review_prior_school,new_roster_player_no_prior_school_on_cached_profile
2025-26,UC San Diego,uc-san-diego,Dimitrije Vukicevic,dimitrije vukicevic,SO,C,7-0,240,https://www.sports-reference.com/cbb/players/dimitrije-vukicevic-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Washington State,D1,FALSE,,not_cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
2025-26,UC San Diego,uc-san-diego,Emanuel Prospere,emanuel prospere,SR,F,6-5,212,https://www.sports-reference.com/cbb/players/emanuel-prospere-ii-1.html,data/cache/sports_reference_big_west_schools/uc-san-diego_2026.html,had_previous_team_cache,TRUE,TRUE,2025-26,Missouri–St. Louis,D2,TRUE,D2,cached,,,,,FALSE,already_in_transfer_table,already_in_transfer_table
